key,wikidata,datacommons,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,3166-1-alpha-2,3166-1-alpha-3,aggregation_level
US_IN_18115,Q506727,geoId/18115,US,United States of America,IN,Indiana,18115,Ohio County,US,USA,2
US_IN_18117,Q513092,geoId/18117,US,United States of America,IN,Indiana,18117,Orange County,US,USA,2
US_IN_18119,Q512767,geoId/18119,US,United States of America,IN,Indiana,18119,Owen County,US,USA,2
US_IN_18121,Q506538,geoId/18121,US,United States of America,IN,Indiana,18121,Parke County,US,USA,2
US_IN_18123,Q512799,geoId/18123,US,United States of America,IN,Indiana,18123,Perry County,US,USA,2
US_IN_18125,Q512885,geoId/18125,US,United States of America,IN,Indiana,18125,Pike County,US,USA,2
US_IN_18127,Q506752,geoId/18127,US,United States of America,IN,Indiana,18127,Porter County,US,USA,2
US_IN_18129,Q512937,geoId/18129,US,United States of America,IN,Indiana,18129,Posey County,US,USA,2
US_IN_18131,Q502640,geoId/18131,US,United States of America,IN,Indiana,18131,Pulaski County,US,USA,2
US_IN_18133,Q506531,geoId/18133,US,United States of America,IN,Indiana,18133,Putnam County,US,USA,2
US_IN_18135,Q506552,geoId/18135,US,United States of America,IN,Indiana,18135,Randolph County,US,USA,2
US_IN_18137,Q506547,geoId/18137,US,United States of America,IN,Indiana,18137,Ripley County,US,USA,2
US_IN_18139,Q506512,geoId/18139,US,United States of America,IN,Indiana,18139,Rush County,US,USA,2
US_IN_18141,Q507427,geoId/18141,US,United States of America,IN,Indiana,18141,St. Joseph County,US,USA,2
US_IN_18143,Q366871,geoId/18143,US,United States of America,IN,Indiana,18143,Scott County,US,USA,2
US_IN_18145,Q431826,geoId/18145,US,United States of America,IN,Indiana,18145,Shelby County,US,USA,2
US_IN_18147,Q507281,geoId/18147,US,United States of America,IN,Indiana,18147,Spencer County,US,USA,2
US_IN_18149,Q507382,geoId/18149,US,United States of America,IN,Indiana,18149,Starke County,US,USA,2
US_IN_18151,Q24646,geoId/18151,US,United States of America,IN,Indiana,18151,Steuben County,US,USA,2
US_IN_18153,Q426746,geoId/18153,US,United States of America,IN,Indiana,18153,Sullivan County,US,USA,2
US_IN_18155,Q507459,geoId/18155,US,United States of America,IN,Indiana,18155,Switzerland County,US,USA,2
US_IN_18157,Q507365,geoId/18157,US,United States of America,IN,Indiana,18157,Tippecanoe County,US,USA,2
US_IN_18159,Q507336,geoId/18159,US,United States of America,IN,Indiana,18159,Tipton County,US,USA,2
US_IN_18161,Q507308,geoId/18161,US,United States of America,IN,Indiana,18161,Union County,US,USA,2
US_IN_18163,Q505333,geoId/18163,US,United States of America,IN,Indiana,18163,Vanderburgh County,US,USA,2
US_IN_18165,Q502933,geoId/18165,US,United States of America,IN,Indiana,18165,Vermillion County,US,USA,2
US_IN_18167,Q507414,geoId/18167,US,United States of America,IN,Indiana,18167,Vigo County,US,USA,2
US_IN_18169,Q505305,geoId/18169,US,United States of America,IN,Indiana,18169,Wabash County,US,USA,2
US_IN_18171,Q507321,geoId/18171,US,United States of America,IN,Indiana,18171,Warren County,US,USA,2
US_IN_18173,Q503093,geoId/18173,US,United States of America,IN,Indiana,18173,Warrick County,US,USA,2
US_IN_18175,Q304671,geoId/18175,US,United States of America,IN,Indiana,18175,Washington County,US,USA,2
US_IN_18177,Q502959,geoId/18177,US,United States of America,IN,Indiana,18177,Wayne County,US,USA,2
US_IN_18179,Q503478,geoId/18179,US,United States of America,IN,Indiana,18179,Wells County,US,USA,2
US_IN_18181,Q507294,geoId/18181,US,United States of America,IN,Indiana,18181,White County,US,USA,2
US_IN_18183,Q507399,geoId/18183,US,United States of America,IN,Indiana,18183,Whitley County,US,USA,2
US_KS,Q1558,geoId/20,US,United States of America,KS,Kansas,,,US,USA,1
US_KS_20001,Q376562,geoId/20001,US,United States of America,KS,Kansas,20001,Allen County,US,USA,2
US_KS_20003,Q377234,geoId/20003,US,United States of America,KS,Kansas,20003,Anderson County,US,USA,2
US_KS_20005,Q376086,geoId/20005,US,United States of America,KS,Kansas,20005,Atchison County,US,USA,2
US_KS_20007,Q376113,geoId/20007,US,United States of America,KS,Kansas,20007,Barber County,US,USA,2
US_KS_20009,Q376096,geoId/20009,US,United States of America,KS,Kansas,20009,Barton County,US,USA,2
US_KS_20011,Q376592,geoId/20011,US,United States of America,KS,Kansas,20011,Bourbon County,US,USA,2
US_KS_20013,Q376175,geoId/20013,US,United States of America,KS,Kansas,20013,Brown County,US,USA,2
US_KS_20015,Q376505,geoId/20015,US,United States of America,KS,Kansas,20015,Butler County,US,USA,2
US_KS_20017,Q376129,geoId/20017,US,United States of America,KS,Kansas,20017,Chase County,US,USA,2
US_KS_20019,Q376446,geoId/20019,US,United States of America,KS,Kansas,20019,Chautauqua County,US,USA,2
US_KS_20021,Q376640,geoId/20021,US,United States of America,KS,Kansas,20021,Cherokee County,US,USA,2
US_KS_20023,Q376483,geoId/20023,US,United States of America,KS,Kansas,20023,Cheyenne County,US,USA,2
US_KS_20025,Q376755,geoId/20025,US,United States of America,KS,Kansas,20025,Clark County,US,USA,2
US_KS_20027,Q376120,geoId/20027,US,United States of America,KS,Kansas,20027,Clay County,US,USA,2
US_KS_20029,Q376353,geoId/20029,US,United States of America,KS,Kansas,20029,Cloud County,US,USA,2
US_KS_20031,Q376330,geoId/20031,US,United States of America,KS,Kansas,20031,Coffey County,US,USA,2
US_KS_20033,Q376703,geoId/20033,US,United States of America,KS,Kansas,20033,Comanche County,US,USA,2
US_KS_20035,Q376464,geoId/20035,US,United States of America,KS,Kansas,20035,Cowley County,US,USA,2
US_KS_20037,Q376616,geoId/20037,US,United States of America,KS,Kansas,20037,Crawford County,US,USA,2
US_KS_20039,Q376136,geoId/20039,US,United States of America,KS,Kansas,20039,Decatur County,US,USA,2
US_KS_20041,Q376576,geoId/20041,US,United States of America,KS,Kansas,20041,Dickinson County,US,USA,2
US_KS_20043,Q376729,geoId/20043,US,United States of America,KS,Kansas,20043,Doniphan County,US,USA,2
US_KS_20045,Q112220,geoId/20045,US,United States of America,KS,Kansas,20045,Douglas County,US,USA,2
US_KS_20047,Q376764,geoId/20047,US,United States of America,KS,Kansas,20047,Edwards County,US,USA,2
US_KS_20049,Q376546,geoId/20049,US,United States of America,KS,Kansas,20049,Elk County,US,USA,2
US_KS_20051,Q376069,geoId/20051,US,United States of America,KS,Kansas,20051,Ellis County,US,USA,2
US_KS_20053,Q376059,geoId/20053,US,United States of America,KS,Kansas,20053,Ellsworth County,US,USA,2
US_KS_20055,Q375608,geoId/20055,US,United States of America,KS,Kansas,20055,Finney County,US,USA,2
US_KS_20057,Q374422,geoId/20057,US,United States of America,KS,Kansas,20057,Ford County,US,USA,2
US_KS_20059,Q374989,geoId/20059,US,United States of America,KS,Kansas,20059,Franklin County,US,USA,2
US_KS_20061,Q377148,geoId/20061,US,United States of America,KS,Kansas,20061,Geary County,US,USA,2
US_KS_20063,Q376004,geoId/20063,US,United States of America,KS,Kansas,20063,Gove County,US,USA,2
US_KS_20065,Q374495,geoId/20065,US,United States of America,KS,Kansas,20065,Graham County,US,USA,2
US_KS_20067,Q375803,geoId/20067,US,United States of America,KS,Kansas,20067,Grant County,US,USA,2
US_KS_20069,Q379654,geoId/20069,US,United States of America,KS,Kansas,20069,Gray County,US,USA,2
US_KS_20071,Q377131,geoId/20071,US,United States of America,KS,Kansas,20071,Greeley County,US,USA,2
US_KS_20073,Q375008,geoId/20073,US,United States of America,KS,Kansas,20073,Greenwood County,US,USA,2
US_KS_20075,Q377157,geoId/20075,US,United States of America,KS,Kansas,20075,Hamilton County,US,USA,2
US_KS_20077,Q377171,geoId/20077,US,United States of America,KS,Kansas,20077,Harper County,US,USA,2
US_KS_20079,Q375019,geoId/20079,US,United States of America,KS,Kansas,20079,Harvey County,US,USA,2
US_KS_20081,Q374663,geoId/20081,US,United States of America,KS,Kansas,20081,Haskell County,US,USA,2
US_KS_20083,Q374973,geoId/20083,US,United States of America,KS,Kansas,20083,Hodgeman County,US,USA,2
US_KS_20085,Q377046,geoId/20085,US,United States of America,KS,Kansas,20085,Jackson County,US,USA,2
US_KS_20087,Q257334,geoId/20087,US,United States of America,KS,Kansas,20087,Jefferson County,US,USA,2
US_KS_20089,Q374527,geoId/20089,US,United States of America,KS,Kansas,20089,Jewell County,US,USA,2
US_KS_20091,Q374979,geoId/20091,US,United States of America,KS,Kansas,20091,Johnson County,US,USA,2
US_KS_20093,Q376034,geoId/20093,US,United States of America,KS,Kansas,20093,Kearny County,US,USA,2
US_KS_20095,Q374484,geoId/20095,US,United States of America,KS,Kansas,20095,Kingman County,US,USA,2
US_KS_20097,Q379663,geoId/20097,US,United States of America,KS,Kansas,20097,Kiowa County,US,USA,2
US_KS_20099,Q181325,geoId/20099,US,United States of America,KS,Kansas,20099,Labette County,US,USA,2
US_KS_20101,Q376849,geoId/20101,US,United States of America,KS,Kansas,20101,Lane County,US,USA,2
US_KS_20103,Q379660,geoId/20103,US,United States of America,KS,Kansas,20103,Leavenworth County,US,USA,2
US_KS_20105,Q376876,geoId/20105,US,United States of America,KS,Kansas,20105,Lincoln County,US,USA,2
US_KS_20107,Q376053,geoId/20107,US,United States of America,KS,Kansas,20107,Linn County,US,USA,2
US_KS_20109,Q168144,geoId/20109,US,United States of America,KS,Kansas,20109,Logan County,US,USA,2
US_KS_20111,Q374442,geoId/20111,US,United States of America,KS,Kansas,20111,Lyon County,US,USA,2
US_KS_20113,Q376803,geoId/20113,US,United States of America,KS,Kansas,20113,McPherson County,US,USA,2
US_KS_20115,Q374765,geoId/20115,US,United States of America,KS,Kansas,20115,Marion County,US,USA,2
US_KS_20117,Q377011,geoId/20117,US,United States of America,KS,Kansas,20117,Marshall County,US,USA,2
US_KS_20119,Q247715,geoId/20119,US,United States of America,KS,Kansas,20119,Meade County,US,USA,2
US_KS_20121,Q374358,geoId/20121,US,United States of America,KS,Kansas,20121,Miami County,US,USA,2
US_KS_20123,Q376838,geoId/20123,US,United States of America,KS,Kansas,20123,Mitchell County,US,USA,2
US_KS_20125,Q374547,geoId/20125,US,United States of America,KS,Kansas,20125,Montgomery County,US,USA,2
US_KS_20127,Q374342,geoId/20127,US,United States of America,KS,Kansas,20127,Morris County,US,USA,2
US_KS_20129,Q377181,geoId/20129,US,United States of America,KS,Kansas,20129,Morton County,US,USA,2
US_KS_20131,Q379585,geoId/20131,US,United States of America,KS,Kansas,20131,Nemaha County,US,USA,2
US_KS_20133,Q375996,geoId/20133,US,United States of America,KS,Kansas,20133,Neosho County,US,USA,2
US_KS_20135,Q374460,geoId/20135,US,United States of America,KS,Kansas,20135,Ness County,US,USA,2
US_KS_20137,Q377162,geoId/20137,US,United States of America,KS,Kansas,20137,Norton County,US,USA,2
US_KS_20139,Q375002,geoId/20139,US,United States of America,KS,Kansas,20139,Osage County,US,USA,2
US_KS_20141,Q374334,geoId/20141,US,United States of America,KS,Kansas,20141,Osborne County,US,USA,2
US_KS_20143,Q374950,geoId/20143,US,United States of America,KS,Kansas,20143,Ottawa County,US,USA,2
US_KS_20145,Q374589,geoId/20145,US,United States of America,KS,Kansas,20145,Pawnee County,US,USA,2
US_KS_20147,Q374404,geoId/20147,US,United States of America,KS,Kansas,20147,Phillips County,US,USA,2
US_KS_20149,Q376947,geoId/20149,US,United States of America,KS,Kansas,20149,Pottawatomie County,US,USA,2
US_KS_20151,Q374604,geoId/20151,US,United States of America,KS,Kansas,20151,Pratt County,US,USA,2
US_KS_20153,Q374649,geoId/20153,US,United States of America,KS,Kansas,20153,Rawlins County,US,USA,2
US_KS_20155,Q379657,geoId/20155,US,United States of America,KS,Kansas,20155,Reno County,US,USA,2
US_KS_20157,Q376527,geoId/20157,US,United States of America,KS,Kansas,20157,Republic County,US,USA,2
US_KS_20159,Q376106,geoId/20159,US,United States of America,KS,Kansas,20159,Rice County,US,USA,2
US_KS_20161,Q374890,geoId/20161,US,United States of America,KS,Kansas,20161,Riley County,US,USA,2
US_KS_20163,Q379665,geoId/20163,US,United States of America,KS,Kansas,20163,Rooks County,US,USA,2
US_KS_20165,Q376776,geoId/20165,US,United States of America,KS,Kansas,20165,Rush County,US,USA,2
US_KS_20167,Q375143,geoId/20167,US,United States of America,KS,Kansas,20167,Russell County,US,USA,2
US_KS_20169,Q375991,geoId/20169,US,United States of America,KS,Kansas,20169,Saline County,US,USA,2
US_KS_20171,Q376042,geoId/20171,US,United States of America,KS,Kansas,20171,Scott County,US,USA,2
US_KS_20173,Q375108,geoId/20173,US,United States of America,KS,Kansas,20173,Sedgwick County,US,USA,2
US_KS_20175,Q377122,geoId/20175,US,United States of America,KS,Kansas,20175,Seward County,US,USA,2
US_KS_20177,Q374410,geoId/20177,US,United States of America,KS,Kansas,20177,Shawnee County,US,USA,2
US_KS_20179,Q374382,geoId/20179,US,United States of America,KS,Kansas,20179,Sheridan County,US,USA,2
US_KS_20181,Q248521,geoId/20181,US,United States of America,KS,Kansas,20181,Sherman County,US,USA,2
US_KS_20183,Q376024,geoId/20183,US,United States of America,KS,Kansas,20183,Smith County,US,USA,2
US_KS_20185,Q374908,geoId/20185,US,United States of America,KS,Kansas,20185,Stafford County,US,USA,2
US_KS_20187,Q377035,geoId/20187,US,United States of America,KS,Kansas,20187,Stanton County,US,USA,2
US_KS_20189,Q402259,geoId/20189,US,United States of America,KS,Kansas,20189,Stevens County,US,USA,2
US_KS_20191,Q375125,geoId/20191,US,United States of America,KS,Kansas,20191,Sumner County,US,USA,2
US_KS_20193,Q374452,geoId/20193,US,United States of America,KS,Kansas,20193,Thomas County,US,USA,2
US_KS_20195,Q374626,geoId/20195,US,United States of America,KS,Kansas,20195,Trego County,US,USA,2
US_KS_20197,Q376899,geoId/20197,US,United States of America,KS,Kansas,20197,Wabaunsee County,US,USA,2
US_KS_20199,Q374471,geoId/20199,US,United States of America,KS,Kansas,20199,Wallace County,US,USA,2
US_KS_20201,Q373886,geoId/20201,US,United States of America,KS,Kansas,20201,Washington County,US,USA,2
US_KS_20203,Q374200,geoId/20203,US,United States of America,KS,Kansas,20203,Wichita County,US,USA,2
US_KS_20205,Q374256,geoId/20205,US,United States of America,KS,Kansas,20205,Wilson County,US,USA,2
US_KS_20207,Q379540,geoId/20207,US,United States of America,KS,Kansas,20207,Woodson County,US,USA,2
US_KS_20209,Q375652,geoId/20209,US,United States of America,KS,Kansas,20209,Wyandotte County,US,USA,2
US_KY,Q1603,geoId/21,US,United States of America,KY,Kentucky,,,US,USA,1
US_KY_21001,Q181967,geoId/21001,US,United States of America,KY,Kentucky,21001,Adair County,US,USA,2
US_KY_21003,Q486067,geoId/21003,US,United States of America,KY,Kentucky,21003,Allen County,US,USA,2
US_KY_21005,Q486099,geoId/21005,US,United States of America,KY,Kentucky,21005,Anderson County,US,USA,2
US_KY_21007,Q491872,geoId/21007,US,United States of America,KY,Kentucky,21007,Ballard County,US,USA,2
US_KY_21009,Q486081,geoId/21009,US,United States of America,KY,Kentucky,21009,Barren County,US,USA,2
US_KY_21011,Q486060,geoId/21011,US,United States of America,KY,Kentucky,21011,Bath County,US,USA,2
US_KY_21013,Q491941,geoId/21013,US,United States of America,KY,Kentucky,21013,Bell County,US,USA,2
US_KY_21015,Q113185,geoId/21015,US,United States of America,KY,Kentucky,21015,Boone County,US,USA,2
US_KY_21017,Q486105,geoId/21017,US,United States of America,KY,Kentucky,21017,Bourbon County,US,USA,2
US_KY_21019,Q491996,geoId/21019,US,United States of America,KY,Kentucky,21019,Boyd County,US,USA,2
US_KY_21021,Q486920,geoId/21021,US,United States of America,KY,Kentucky,21021,Boyle County,US,USA,2
US_KY_21023,Q491945,geoId/21023,US,United States of America,KY,Kentucky,21023,Bracken County,US,USA,2
US_KY_21025,Q491843,geoId/21025,US,United States of America,KY,Kentucky,21025,Breathitt County,US,USA,2
US_KY_21027,Q491862,geoId/21027,US,United States of America,KY,Kentucky,21027,Breckinridge County,US,USA,2
US_KY_21029,Q491976,geoId/21029,US,United States of America,KY,Kentucky,21029,Bullitt County,US,USA,2
US_KY_21031,Q486075,geoId/21031,US,United States of America,KY,Kentucky,21031,Butler County,US,USA,2
US_KY_21033,Q491982,geoId/21033,US,United States of America,KY,Kentucky,21033,Caldwell County,US,USA,2
US_KY_21035,Q491927,geoId/21035,US,United States of America,KY,Kentucky,21035,Calloway County,US,USA,2
US_KY_21037,Q491936,geoId/21037,US,United States of America,KY,Kentucky,21037,Campbell County,US,USA,2
US_KY_21039,Q491837,geoId/21039,US,United States of America,KY,Kentucky,21039,Carlisle County,US,USA,2
US_KY_21041,Q491899,geoId/21041,US,United States of America,KY,Kentucky,21041,Carroll County,US,USA,2
US_KY_21043,Q486095,geoId/21043,US,United States of America,KY,Kentucky,21043,Carter County,US,USA,2
US_KY_21045,Q491903,geoId/21045,US,United States of America,KY,Kentucky,21045,Casey County,US,USA,2
US_KY_21047,Q111709,geoId/21047,US,United States of America,KY,Kentucky,21047,Christian County,US,USA,2
US_KY_21049,Q486048,geoId/21049,US,United States of America,KY,Kentucky,21049,Clark County,US,USA,2
US_KY_21051,Q491966,geoId/21051,US,United States of America,KY,Kentucky,21051,Clay County,US,USA,2
US_KY_21053,Q491850,geoId/21053,US,United States of America,KY,Kentucky,21053,Clinton County,US,USA,2
US_KY_21055,Q400747,geoId/21055,US,United States of America,KY,Kentucky,21055,Crittenden County,US,USA,2
US_KY_21057,Q175756,geoId/21057,US,United States of America,KY,Kentucky,21057,Cumberland County,US,USA,2
US_KY_21059,Q400757,geoId/21059,US,United States of America,KY,Kentucky,21059,Daviess County,US,USA,2
US_KY_21061,Q500742,geoId/21061,US,United States of America,KY,Kentucky,21061,Edmonson County,US,USA,2
US_KY_21063,Q400753,geoId/21063,US,United States of America,KY,Kentucky,21063,Elliott County,US,USA,2
US_KY_21065,Q486071,geoId/21065,US,United States of America,KY,Kentucky,21065,Estill County,US,USA,2
US_KY_21067,Q491931,geoId/21067,US,United States of America,KY,Kentucky,21067,Fayette County,US,USA,2
US_KY_21069,Q888563,geoId/21069,US,United States of America,KY,Kentucky,21069,Fleming County,US,USA,2
US_KY_21071,Q500702,geoId/21071,US,United States of America,KY,Kentucky,21071,Floyd County,US,USA,2
