date,new_confirmed,new_deceased,total_confirmed,total_deceased,key
2020-02-01,0,0,0,0,KW
2020-02-02,0,0,0,0,KW
2020-02-03,0,0,0,0,KW
2020-02-04,0,0,0,0,KW
2020-02-05,0,0,0,0,KW
2020-02-06,0,0,0,0,KW
2020-02-07,0,0,0,0,KW
2020-02-08,0,0,0,0,KW
2020-02-09,0,0,0,0,KW
2020-02-10,0,0,0,0,KW
2020-02-11,0,0,0,0,KW
2020-02-12,0,0,0,0,KW
2020-02-13,0,0,0,0,KW
2020-02-14,0,0,0,0,KW
2020-02-15,0,0,0,0,KW
2020-02-16,0,0,0,0,KW
2020-02-17,0,0,0,0,KW
2020-02-18,0,0,0,0,KW
2020-02-19,0,0,0,0,KW
2020-02-20,0,0,0,0,KW
2020-02-21,0,0,0,0,KW
2020-02-22,0,0,0,0,KW
2020-02-23,3,0,3,0,KW
2020-02-24,2,0,5,0,KW
2020-02-25,6,0,11,0,KW
2020-02-26,15,0,26,0,KW
2020-02-27,17,0,43,0,KW
2020-02-28,2,0,45,0,KW
2020-02-29,0,0,45,0,KW
2020-03-01,1,0,46,0,KW
2020-03-02,10,0,56,0,KW
2020-03-05,2,0,58,0,KW
2020-03-07,3,0,61,0,KW
2020-03-08,3,0,64,0,KW
2020-03-09,1,0,65,0,KW
2020-03-10,4,0,69,0,KW
2020-03-11,3,0,72,0,KW
2020-03-12,8,0,80,0,KW
2020-03-13,20,0,100,0,KW
2020-03-14,4,0,104,0,KW
2020-03-15,8,0,112,0,KW
2020-03-16,11,0,123,0,KW
2020-03-17,7,0,130,0,KW
2020-03-18,12,0,142,0,KW
2020-03-19,6,0,148,0,KW
2020-03-20,11,0,159,0,KW
2020-03-21,17,0,176,0,KW
2020-03-22,12,0,188,0,KW
2020-03-23,1,0,189,0,KW
2020-03-24,2,0,191,0,KW
2020-03-25,4,0,195,0,KW
2020-03-26,13,0,208,0,KW
2020-03-27,17,0,225,0,KW
2020-03-28,10,0,235,0,KW
2020-03-29,20,0,255,0,KW
2020-03-30,11,0,266,0,KW
2020-03-31,23,0,289,0,KW
2020-04-01,28,0,317,0,KW
2020-04-02,25,0,342,0,KW
2020-04-03,0,0,342,0,KW
2020-04-04,137,1,479,1,KW
2020-04-05,77,0,556,1,KW
2020-04-06,109,0,665,1,KW
2020-04-07,78,0,743,1,KW
2020-04-08,112,0,855,1,KW
2020-04-09,55,0,910,1,KW
2020-04-10,83,0,993,1,KW
2020-04-11,161,0,1154,1,KW
2020-04-12,80,0,1234,1,KW
2020-04-13,66,1,1300,2,KW
2020-04-14,55,1,1355,3,KW
2020-04-15,50,0,1405,3,KW
2020-04-16,119,0,1524,3,KW
2020-04-17,134,2,1658,5,KW
2020-04-18,94,1,1752,6,KW
2020-04-19,163,1,1915,7,KW
2020-04-20,80,2,1995,9,KW
2020-04-21,85,2,2080,11,KW
2020-04-22,168,2,2248,13,KW
2020-04-23,151,1,2399,14,KW
2020-04-24,215,1,2614,15,KW
2020-04-25,278,4,2892,19,KW
2020-04-26,183,1,3075,20,KW
2020-04-27,213,2,3288,22,KW
2020-04-28,152,1,3440,23,KW
2020-04-29,300,1,3740,24,KW
2020-04-30,284,2,4024,26,KW
2020-05-01,353,4,4377,30,KW
2020-05-02,242,3,4619,33,KW
2020-05-03,364,5,4983,38,KW
2020-05-04,295,2,5278,40,KW
2020-05-05,526,0,5804,40,KW
2020-05-06,485,2,6289,42,KW
2020-05-07,278,2,6567,44,KW
2020-05-08,641,3,7208,47,KW
2020-05-09,415,2,7623,49,KW
2020-05-10,1065,9,8688,58,KW
2020-05-11,598,7,9286,65,KW
2020-05-12,991,10,10277,75,KW
2020-05-13,751,7,11028,82,KW
2020-05-14,947,6,11975,88,KW
2020-05-15,885,8,12860,96,KW
2020-05-16,942,11,13802,107,KW
2020-05-17,1048,5,14850,112,KW
2020-05-18,841,6,15691,118,KW
2020-05-19,1073,3,16764,121,KW
2020-05-20,804,3,17568,124,KW
2020-05-21,1041,5,18609,129,KW
2020-05-22,955,9,19564,138,KW
2020-05-23,900,10,20464,148,KW
2020-05-24,838,8,21302,156,KW
2020-05-25,665,9,21967,165,KW
2020-05-26,608,7,22575,172,KW
2020-05-27,692,3,23267,175,KW
2020-05-28,845,10,24112,185,KW
2020-05-29,1072,9,25184,194,KW
2020-05-30,1008,11,26192,205,KW
2020-05-31,851,7,27043,212,KW
2020-06-01,719,8,27762,220,KW
2020-06-02,887,6,28649,226,KW
2020-06-03,710,4,29359,230,KW
2020-06-04,562,6,29921,236,KW
2020-06-05,723,8,30644,244,KW
2020-06-06,487,10,31131,254,KW
2020-06-07,717,10,31848,264,KW
2020-06-08,662,5,32510,269,KW
2020-06-09,630,4,33140,273,KW
2020-06-10,683,2,33823,275,KW
2020-06-11,609,4,34432,279,KW
2020-06-12,520,6,34952,285,KW
2020-06-13,514,4,35466,289,KW
2020-06-14,454,7,35920,296,KW
2020-06-15,511,2,36431,298,KW
2020-06-16,527,5,36958,303,KW
2020-06-17,575,3,37533,306,KW
2020-06-18,541,2,38074,308,KW
2020-06-19,604,5,38678,313,KW
2020-06-20,467,6,39145,319,KW
2020-06-21,505,7,39650,326,KW
2020-06-22,641,4,40291,330,KW
2020-06-23,742,4,41033,334,KW
2020-06-24,846,3,41879,337,KW
2020-06-25,909,2,42788,339,KW
2020-06-26,915,2,43703,341,KW
2020-03-19,1,0,1,0,KY
2020-03-20,2,1,3,1,KY
2020-03-21,0,0,3,1,KY
2020-03-22,0,0,3,1,KY
2020-03-23,0,0,3,1,KY
2020-03-24,0,0,3,1,KY
2020-03-25,0,0,3,1,KY
2020-03-26,3,0,6,1,KY
2020-03-27,2,0,8,1,KY
2020-03-28,0,0,8,1,KY
2020-03-29,0,0,8,1,KY
2020-03-30,4,0,12,1,KY
2020-03-31,2,0,14,1,KY
2020-04-01,8,0,22,1,KY
2020-04-02,6,0,28,1,KY
2020-04-03,1,0,29,1,KY
2020-04-04,6,0,35,1,KY
2020-04-05,4,0,39,1,KY
2020-04-06,0,0,39,1,KY
2020-04-07,6,0,45,1,KY
2020-04-08,0,0,45,1,KY
2020-04-09,0,0,45,1,KY
2020-04-10,0,0,45,1,KY
2020-04-11,8,0,53,1,KY
2020-04-12,0,0,53,1,KY
2020-04-13,0,0,53,1,KY
2020-04-14,1,0,54,1,KY
2020-04-15,6,0,60,1,KY
2020-04-16,1,0,61,1,KY
2020-04-17,0,0,61,1,KY
2020-04-18,0,0,61,1,KY
2020-04-19,0,0,61,1,KY
2020-04-20,5,0,66,1,KY
2020-04-21,0,0,66,1,KY
2020-04-22,0,0,66,1,KY
2020-04-23,0,0,66,1,KY
2020-04-24,0,0,66,1,KY
2020-04-25,4,0,70,1,KY
2020-04-26,0,0,70,1,KY
2020-04-27,0,0,70,1,KY
2020-04-28,0,0,70,1,KY
2020-04-29,3,0,73,1,KY
2020-04-30,0,0,73,1,KY
2020-05-01,1,0,74,1,KY
2020-05-02,0,0,74,1,KY
2020-05-03,0,0,74,1,KY
2020-05-04,1,0,75,1,KY
2020-05-05,0,0,75,1,KY
2020-05-06,3,0,78,1,KY
2020-05-07,0,0,78,1,KY
2020-05-08,3,0,81,1,KY
2020-05-09,0,0,81,1,KY
2020-05-10,0,0,81,1,KY
2020-05-11,3,0,84,1,KY
2020-05-12,1,0,85,1,KY
2020-05-13,0,0,85,1,KY
2020-05-14,8,0,93,1,KY
2020-05-15,0,0,93,1,KY
2020-05-16,1,0,94,1,KY
2020-05-17,0,0,94,1,KY
2020-05-18,0,0,94,1,KY
2020-05-19,17,0,111,1,KY
2020-05-20,0,0,111,1,KY
2020-05-21,0,0,111,1,KY
2020-05-22,10,0,121,1,KY
2020-05-23,8,0,129,1,KY
2020-05-24,0,0,129,1,KY
2020-05-25,5,0,134,1,KY
2020-05-26,3,0,137,1,KY
2020-05-27,3,0,140,1,KY
2020-05-28,0,0,140,1,KY
2020-05-29,1,0,141,1,KY
2020-05-30,0,0,141,1,KY
2020-05-31,0,0,141,1,KY
2020-06-01,9,0,150,1,KY
2020-06-02,1,0,151,1,KY
2020-06-03,5,0,156,1,KY
2020-06-04,4,0,160,1,KY
2020-06-05,4,0,164,1,KY
2020-06-06,0,0,164,1,KY
2020-06-07,0,0,164,1,KY
2020-06-08,7,0,171,1,KY
2020-06-09,5,0,176,1,KY
2020-06-10,4,0,180,1,KY
2020-06-11,0,0,180,1,KY
2020-06-12,7,0,187,1,KY
2020-06-13,0,0,187,1,KY
2020-06-14,0,0,187,1,KY
2020-06-15,0,0,187,1,KY
2020-06-16,6,0,193,1,KY
2020-06-17,0,0,193,1,KY
2020-06-18,0,0,193,1,KY
2020-06-19,2,0,195,1,KY
2020-06-20,0,0,195,1,KY
2020-06-21,0,0,195,1,KY
2020-06-22,0,0,195,1,KY
2020-06-23,0,0,195,1,KY
2020-06-24,1,0,196,1,KY
2020-06-25,0,0,196,1,KY
2020-06-26,0,0,196,1,KY
2020-03-14,6,0,6,0,KZ
2020-03-15,3,0,9,0,KZ
2020-03-16,2,0,11,0,KZ
2020-03-17,22,0,33,0,KZ
2020-03-18,4,0,37,0,KZ
2020-03-19,12,0,49,0,KZ
2020-03-20,4,0,53,0,KZ
2020-03-21,3,0,56,0,KZ
2020-03-22,4,0,60,0,KZ
2020-03-23,2,0,62,0,KZ
2020-03-24,17,0,79,0,KZ
2020-03-25,9,0,88,0,KZ
2020-03-26,32,0,120,0,KZ
2020-03-27,73,0,193,0,KZ
2020-03-28,36,0,229,0,KZ
2020-03-29,55,1,284,1,KZ
2020-03-30,41,0,325,1,KZ
2020-03-31,15,0,340,1,KZ
2020-04-01,8,1,348,2,KZ
2020-04-02,38,1,386,3,KZ
2020-04-03,74,0,460,3,KZ
2020-04-04,0,0,460,3,KZ
2020-04-05,71,2,531,5,KZ
2020-04-06,139,1,670,6,KZ
2020-04-07,34,0,704,6,KZ
2020-04-08,55,1,759,7,KZ
2020-04-09,43,2,802,9,KZ
2020-04-10,38,1,840,10,KZ
2020-04-11,40,0,880,10,KZ
2020-04-12,81,0,961,10,KZ
2020-04-13,218,4,1179,14,KZ
2020-04-14,88,0,1267,14,KZ
2020-04-15,64,2,1331,16,KZ
2020-04-16,139,1,1470,17,KZ
2020-04-17,121,0,1591,17,KZ
2020-04-18,63,0,1654,17,KZ
2020-04-19,81,2,1735,19,KZ
2020-04-20,214,0,1949,19,KZ
2020-04-21,76,0,2025,19,KZ
2020-04-22,166,0,2191,19,KZ
2020-04-23,143,3,2334,22,KZ
2020-04-24,148,3,2482,25,KZ
2020-04-25,170,0,2652,25,KZ
2020-04-26,65,0,2717,25,KZ
2020-04-27,143,0,2860,25,KZ
2020-04-28,203,0,3063,25,KZ
2020-04-29,142,0,3205,25,KZ
2020-04-30,299,0,3504,25,KZ
2020-05-01,167,0,3671,25,KZ
2020-05-02,206,0,3877,25,KZ
2020-05-03,87,2,3964,27,KZ
2020-05-04,157,2,4121,29,KZ
2020-05-05,156,0,4277,29,KZ
2020-05-06,225,1,4502,30,KZ
2020-05-07,188,1,4690,31,KZ
2020-05-08,144,0,4834,31,KZ
2020-05-09,202,0,5036,31,KZ
2020-05-10,90,0,5126,31,KZ
2020-05-11,114,1,5240,32,KZ
2020-05-12,177,0,5417,32,KZ
2020-05-13,154,0,5571,32,KZ
2020-05-14,0,0,5571,32,KZ
2020-05-15,279,2,5850,34,KZ
2020-05-16,307,0,6157,34,KZ
2020-05-17,283,0,6440,34,KZ
2020-05-18,311,1,6751,35,KZ
2020-05-19,218,0,6969,35,KZ
2020-05-20,265,0,7234,35,KZ
2020-05-21,363,0,7597,35,KZ
2020-05-22,322,0,7919,35,KZ
2020-05-23,403,0,8322,35,KZ
2020-05-24,209,0,8531,35,KZ
2020-05-25,438,0,8969,35,KZ
2020-05-26,335,2,9304,37,KZ
2020-05-27,272,0,9576,37,KZ
2020-05-28,356,0,9932,37,KZ
2020-05-29,450,0,10382,37,KZ
2020-05-30,476,1,10858,38,KZ
2020-05-31,450,3,11308,41,KZ
2020-06-01,263,0,11571,41,KZ
2020-06-02,225,3,11796,44,KZ
2020-06-03,271,4,12067,48,KZ
2020-06-04,245,4,12312,52,KZ
2020-06-05,199,0,12511,52,KZ
2020-06-06,183,1,12694,53,KZ
2020-06-07,165,3,12859,56,KZ
2020-06-08,215,2,13074,58,KZ
2020-06-09,245,3,13319,61,KZ
2020-06-10,239,6,13558,67,KZ
2020-06-11,314,0,13872,67,KZ
2020-06-12,366,3,14238,70,KZ
2020-06-13,258,3,14496,73,KZ
2020-06-14,313,4,14809,77,KZ
2020-06-15,383,4,15192,81,KZ
2020-06-16,350,7,15542,88,KZ
2020-06-17,335,12,15877,100,KZ
2020-06-18,474,5,16351,105,KZ
2020-06-19,428,8,16779,113,KZ
2020-06-20,446,5,17225,118,KZ
2020-06-21,507,2,17732,120,KZ
2020-06-22,499,7,18231,127,KZ
2020-06-23,534,7,18765,134,KZ
2020-06-24,520,2,19285,136,KZ
2020-06-25,465,11,19750,147,KZ
2020-06-26,569,3,20319,150,KZ
2020-03-24,2,0,2,0,LA
2020-03-25,0,0,2,0,LA
2020-03-26,4,0,6,0,LA
2020-03-27,0,0,6,0,LA
2020-03-28,0,0,6,0,LA
2020-03-29,0,0,6,0,LA
2020-03-30,3,0,9,0,LA
2020-03-31,0,0,9,0,LA
2020-04-01,1,0,10,0,LA
2020-04-02,0,0,10,0,LA
2020-04-03,0,0,10,0,LA
2020-04-04,0,0,10,0,LA
2020-04-05,1,0,11,0,LA
2020-04-06,1,0,12,0,LA
2020-04-07,0,0,12,0,LA
2020-04-08,3,0,15,0,LA
2020-04-09,1,0,16,0,LA
2020-04-10,0,0,16,0,LA
2020-04-11,2,0,18,0,LA
2020-04-12,1,0,19,0,LA
2020-04-13,0,0,19,0,LA
2020-04-14,0,0,19,0,LA
2020-04-15,0,0,19,0,LA
2020-04-16,0,0,19,0,LA
2020-04-17,0,0,19,0,LA
2020-04-18,0,0,19,0,LA
2020-04-19,0,0,19,0,LA
2020-04-20,0,0,19,0,LA
2020-04-21,0,0,19,0,LA
2020-04-22,0,0,19,0,LA
2020-04-23,0,0,19,0,LA
2020-04-24,0,0,19,0,LA
2020-04-25,0,0,19,0,LA
2020-04-26,0,0,19,0,LA
2020-04-27,0,0,19,0,LA
2020-04-28,0,0,19,0,LA
2020-04-29,0,0,19,0,LA
2020-04-30,0,0,19,0,LA
2020-05-01,0,0,19,0,LA
2020-05-02,0,0,19,0,LA
2020-05-03,0,0,19,0,LA
2020-05-04,0,0,19,0,LA
2020-05-05,0,0,19,0,LA
2020-05-06,0,0,19,0,LA
2020-05-07,0,0,19,0,LA
2020-05-08,0,0,19,0,LA
2020-05-09,0,0,19,0,LA
2020-05-10,0,0,19,0,LA
2020-05-11,0,0,19,0,LA
2020-05-12,0,0,19,0,LA
2020-05-13,0,0,19,0,LA
2020-05-14,0,0,19,0,LA
2020-05-15,0,0,19,0,LA
2020-05-16,0,0,19,0,LA
2020-05-17,0,0,19,0,LA
2020-05-18,0,0,19,0,LA
2020-05-19,0,0,19,0,LA
2020-05-20,0,0,19,0,LA
2020-05-21,0,0,19,0,LA
2020-05-22,0,0,19,0,LA
2020-05-23,0,0,19,0,LA
2020-05-24,0,0,19,0,LA
2020-05-25,0,0,19,0,LA
2020-05-26,0,0,19,0,LA
2020-05-27,0,0,19,0,LA
2020-05-28,0,0,19,0,LA
2020-05-29,0,0,19,0,LA
2020-05-30,0,0,19,0,LA
2020-05-31,0,0,19,0,LA
2020-06-01,0,0,19,0,LA
2020-06-02,0,0,19,0,LA
2020-06-03,0,0,19,0,LA
2020-06-04,0,0,19,0,LA
2020-06-05,0,0,19,0,LA
2020-06-06,0,0,19,0,LA
2020-06-07,0,0,19,0,LA
2020-06-08,0,0,19,0,LA
2020-06-09,0,0,19,0,LA
2020-06-10,0,0,19,0,LA
2020-06-11,0,0,19,0,LA
2020-06-12,0,0,19,0,LA
2020-06-13,0,0,19,0,LA
2020-06-14,0,0,19,0,LA
2020-06-15,0,0,19,0,LA
2020-06-16,0,0,19,0,LA
2020-06-17,0,0,19,0,LA
2020-06-18,0,0,19,0,LA
2020-06-19,0,0,19,0,LA
2020-06-20,0,0,19,0,LA
2020-06-21,0,0,19,0,LA
2020-06-22,0,0,19,0,LA
2020-06-23,0,0,19,0,LA
2020-06-24,0,0,19,0,LA
2020-06-25,0,0,19,0,LA
2020-06-26,0,0,19,0,LA
2019-12-30,0,0,0,0,LB
2019-12-31,0,0,0,0,LB
2020-01-01,0,0,0,0,LB
2020-01-02,0,0,0,0,LB
2020-01-03,0,0,0,0,LB
2020-01-04,0,0,0,0,LB
2020-01-05,0,0,0,0,LB
2020-01-06,0,0,0,0,LB
2020-01-07,0,0,0,0,LB
2020-01-08,0,0,0,0,LB
2020-01-09,0,0,0,0,LB
2020-01-10,0,0,0,0,LB
2020-01-11,0,0,0,0,LB
2020-01-12,0,0,0,0,LB
2020-01-13,0,0,0,0,LB
2020-01-14,0,0,0,0,LB
2020-01-15,0,0,0,0,LB
2020-01-16,0,0,0,0,LB
2020-01-17,0,0,0,0,LB
2020-01-18,0,0,0,0,LB
2020-01-19,0,0,0,0,LB
2020-01-20,0,0,0,0,LB
2020-01-21,0,0,0,0,LB
2020-01-22,0,0,0,0,LB
2020-01-23,0,0,0,0,LB
2020-01-24,0,0,0,0,LB
2020-01-25,0,0,0,0,LB
2020-01-26,0,0,0,0,LB
2020-01-27,0,0,0,0,LB
2020-01-28,0,0,0,0,LB
2020-01-29,0,0,0,0,LB
2020-01-30,0,0,0,0,LB
2020-01-31,0,0,0,0,LB
2020-02-01,0,0,0,0,LB
2020-02-02,0,0,0,0,LB
2020-02-03,0,0,0,0,LB
2020-02-04,0,0,0,0,LB
2020-02-05,0,0,0,0,LB
2020-02-06,0,0,0,0,LB
2020-02-07,0,0,0,0,LB
2020-02-08,0,0,0,0,LB
2020-02-09,0,0,0,0,LB
2020-02-10,0,0,0,0,LB
2020-02-11,0,0,0,0,LB
2020-02-12,0,0,0,0,LB
2020-02-13,0,0,0,0,LB
2020-02-14,0,0,0,0,LB
2020-02-15,0,0,0,0,LB
2020-02-16,0,0,0,0,LB
2020-02-17,0,0,0,0,LB
2020-02-18,0,0,0,0,LB
2020-02-19,0,0,0,0,LB
2020-02-20,0,0,0,0,LB
2020-02-21,1,0,1,0,LB
2020-02-22,0,0,1,0,LB
2020-02-23,0,0,1,0,LB
2020-02-24,0,0,1,0,LB
2020-02-25,0,0,1,0,LB
2020-02-26,1,0,2,0,LB
2020-02-27,1,0,3,0,LB
2020-02-28,0,0,3,0,LB
2020-02-29,1,0,4,0,LB
2020-03-01,6,0,10,0,LB
2020-03-02,3,0,13,0,LB
2020-03-05,3,0,16,0,LB
2020-03-06,6,0,22,0,LB
2020-03-08,10,0,32,0,LB
2020-03-09,9,0,41,0,LB
2020-03-10,0,1,41,1,LB
2020-03-11,20,1,61,2,LB
2020-03-12,5,0,66,2,LB
2020-03-14,27,1,93,3,LB
2020-03-15,6,0,99,3,LB
2020-03-16,21,0,120,3,LB
2020-03-17,0,0,120,3,LB
2020-03-18,13,1,133,4,LB
2020-03-19,16,0,149,4,LB
2020-03-20,14,0,163,4,LB
2020-03-21,67,0,230,4,LB
2020-03-22,18,0,248,4,LB
2020-03-23,19,0,267,4,LB
2020-03-24,37,0,304,4,LB
2020-03-25,29,0,333,4,LB
2020-03-26,35,2,368,6,LB
2020-03-27,23,1,391,7,LB
2020-03-28,21,1,412,8,LB
2020-03-29,26,2,438,10,LB
2020-03-30,8,1,446,11,LB
2020-03-31,17,1,463,12,LB
2020-04-01,16,0,479,12,LB
2020-04-02,15,4,494,16,LB
2020-04-03,0,0,494,16,LB
2020-04-04,26,1,520,17,LB
2020-04-05,7,1,527,18,LB
2020-04-06,14,1,541,19,LB
2020-04-07,7,0,548,19,LB
2020-04-08,27,0,575,19,LB
2020-04-09,7,0,582,19,LB
2020-04-10,27,1,609,20,LB
2020-04-11,10,0,619,20,LB
2020-04-12,11,0,630,20,LB
2020-04-13,2,0,632,20,LB
2020-04-14,9,1,641,21,LB
2020-04-15,17,0,658,21,LB
2020-04-16,5,0,663,21,LB
2020-04-17,5,0,668,21,LB
2020-04-18,4,0,672,21,LB
2020-04-19,1,0,673,21,LB
2020-04-20,4,0,677,21,LB
2020-04-21,0,0,677,21,LB
2020-04-22,5,1,682,22,LB
2020-04-23,6,0,688,22,LB
2020-04-24,8,0,696,22,LB
2020-04-25,8,2,704,24,LB
2020-04-26,3,0,707,24,LB
2020-04-27,3,0,710,24,LB
2020-04-28,7,0,717,24,LB
2020-04-29,4,0,721,24,LB
2020-04-30,4,0,725,24,LB
2020-05-01,4,0,729,24,LB
2020-05-02,4,1,733,25,LB
2020-05-03,4,0,737,25,LB
2020-05-04,3,0,740,25,LB
2020-05-05,1,0,741,25,LB
2020-05-06,9,0,750,25,LB
2020-05-07,34,0,784,25,LB
2020-05-08,12,1,796,26,LB
2020-05-09,13,0,809,26,LB
2020-05-10,36,0,845,26,LB
2020-05-11,14,0,859,26,LB
2020-05-12,11,0,870,26,LB
2020-05-13,8,0,878,26,LB
2020-05-14,8,0,886,26,LB
2020-05-15,5,0,891,26,LB
2020-05-16,11,0,902,26,LB
2020-05-17,9,0,911,26,LB
2020-05-18,20,0,931,26,LB
2020-05-19,23,0,954,26,LB
2020-05-20,7,0,961,26,LB
2020-05-21,63,0,1024,26,LB
2020-05-22,62,0,1086,26,LB
2020-05-23,11,0,1097,26,LB
2020-05-24,17,0,1114,26,LB
2020-05-25,5,0,1119,26,LB
2020-05-26,21,0,1140,26,LB
2020-05-27,21,0,1161,26,LB
2020-05-28,7,0,1168,26,LB
2020-05-29,4,0,1172,26,LB
2020-05-30,19,0,1191,26,LB
2020-05-31,29,1,1220,27,LB
2020-06-01,13,0,1233,27,LB
2020-06-02,9,0,1242,27,LB
2020-06-03,14,0,1256,27,LB
2020-06-04,50,1,1306,28,LB
2020-06-05,6,0,1312,28,LB
2020-06-06,8,1,1320,29,LB
2020-06-07,11,1,1331,30,LB
2020-06-08,19,0,1350,30,LB
2020-06-09,18,0,1368,30,LB
2020-06-10,20,0,1388,30,LB
2020-06-11,14,1,1402,31,LB
2020-06-12,20,0,1422,31,LB
2020-06-13,20,1,1442,32,LB
2020-06-14,4,0,1446,32,LB
2020-06-15,18,0,1464,32,LB
2020-06-16,9,0,1473,32,LB
2020-06-17,16,0,1489,32,LB
2020-06-18,6,0,1495,32,LB
2020-06-19,15,0,1510,32,LB
2020-06-20,26,0,1536,32,LB
2020-06-21,51,0,1587,32,LB
2020-06-22,16,0,1603,32,LB
2020-06-23,19,0,1622,32,LB
2020-06-24,22,1,1644,33,LB
2020-06-25,18,0,1662,33,LB
2020-06-26,35,0,1697,33,LB
2020-03-14,2,0,2,0,LC
2020-03-15,0,0,2,0,LC
2020-03-16,0,0,2,0,LC
2020-03-17,0,0,2,0,LC
2020-03-18,0,0,2,0,LC
2020-03-19,0,0,2,0,LC
2020-03-20,0,0,2,0,LC
2020-03-21,0,0,2,0,LC
2020-03-22,0,0,2,0,LC
2020-03-23,0,0,2,0,LC
2020-03-24,0,0,2,0,LC
2020-03-25,1,0,3,0,LC
2020-03-26,0,0,3,0,LC
2020-03-27,0,0,3,0,LC
2020-03-28,1,0,4,0,LC
2020-03-29,5,0,9,0,LC
2020-03-30,0,0,9,0,LC
2020-03-31,4,0,13,0,LC
2020-04-01,0,0,13,0,LC
2020-04-02,0,0,13,0,LC
2020-04-03,0,0,13,0,LC
2020-04-04,1,0,14,0,LC
2020-04-05,0,0,14,0,LC
2020-04-06,0,0,14,0,LC
2020-04-07,0,0,14,0,LC
2020-04-08,0,0,14,0,LC
2020-04-09,0,0,14,0,LC
2020-04-10,1,0,15,0,LC
2020-04-11,0,0,15,0,LC
2020-04-12,0,0,15,0,LC
2020-04-13,0,0,15,0,LC
2020-04-14,0,0,15,0,LC
2020-04-15,0,0,15,0,LC
2020-04-16,0,0,15,0,LC
2020-04-17,0,0,15,0,LC
2020-04-18,0,0,15,0,LC
2020-04-19,0,0,15,0,LC
2020-04-20,0,0,15,0,LC
2020-04-21,0,0,15,0,LC
2020-04-22,0,0,15,0,LC
2020-04-23,0,0,15,0,LC
2020-04-24,0,0,15,0,LC
2020-04-25,0,0,15,0,LC
2020-04-26,0,0,15,0,LC
2020-04-27,0,0,15,0,LC
2020-04-28,0,0,15,0,LC
2020-04-29,2,0,17,0,LC
2020-04-30,0,0,17,0,LC
2020-05-01,0,0,17,0,LC
2020-05-02,0,0,17,0,LC
2020-05-03,1,0,18,0,LC
2020-05-04,0,0,18,0,LC
2020-05-05,0,0,18,0,LC
2020-05-06,0,0,18,0,LC
2020-05-07,0,0,18,0,LC
2020-05-08,0,0,18,0,LC
2020-05-09,0,0,18,0,LC
2020-05-10,0,0,18,0,LC
2020-05-11,0,0,18,0,LC
2020-05-12,0,0,18,0,LC
2020-05-13,0,0,18,0,LC
2020-05-14,0,0,18,0,LC
2020-05-15,0,0,18,0,LC
2020-05-16,0,0,18,0,LC
2020-05-17,0,0,18,0,LC
2020-05-18,0,0,18,0,LC
2020-05-19,0,0,18,0,LC
2020-05-20,0,0,18,0,LC
2020-05-21,0,0,18,0,LC
2020-05-22,0,0,18,0,LC
2020-05-23,0,0,18,0,LC
2020-05-24,0,0,18,0,LC
2020-05-25,0,0,18,0,LC
2020-05-26,0,0,18,0,LC
2020-05-27,0,0,18,0,LC
2020-05-28,0,0,18,0,LC
2020-05-29,0,0,18,0,LC
2020-05-30,0,0,18,0,LC
2020-05-31,0,0,18,0,LC
2020-06-01,0,0,18,0,LC
2020-06-02,0,0,18,0,LC
2020-06-03,0,0,18,0,LC
2020-06-04,1,0,19,0,LC
2020-06-05,0,0,19,0,LC
2020-06-06,0,0,19,0,LC
2020-06-07,0,0,19,0,LC
2020-06-08,0,0,19,0,LC
2020-06-09,0,0,19,0,LC
2020-06-10,0,0,19,0,LC
2020-06-11,0,0,19,0,LC
2020-06-12,0,0,19,0,LC
2020-06-13,0,0,19,0,LC
2020-06-14,0,0,19,0,LC
2020-06-15,0,0,19,0,LC
2020-06-16,0,0,19,0,LC
2020-06-17,0,0,19,0,LC
2020-06-18,0,0,19,0,LC
2020-06-19,0,0,19,0,LC
2020-06-20,0,0,19,0,LC
2020-06-21,0,0,19,0,LC
2020-06-22,0,0,19,0,LC
2020-06-23,0,0,19,0,LC
2020-06-24,0,0,19,0,LC
2020-06-25,0,0,19,0,LC
2020-06-26,0,0,19,0,LC
2020-03-04,1,0,1,0,LI
2020-03-11,2,0,3,0,LI
2020-03-12,1,0,4,0,LI
2020-03-13,0,0,4,0,LI
2020-03-14,0,0,4,0,LI
2020-03-15,3,0,7,0,LI
2020-03-16,0,0,7,0,LI
2020-03-17,0,0,7,0,LI
2020-03-18,18,0,25,0,LI
2020-03-19,0,0,25,0,LI
2020-03-20,9,0,34,0,LI
2020-03-21,2,0,36,0,LI
2020-03-22,10,0,46,0,LI
2020-03-23,0,0,46,0,LI
2020-03-24,1,0,47,0,LI
2020-03-25,4,0,51,0,LI
2020-03-26,5,0,56,0,LI
2020-03-27,4,0,60,0,LI
2020-03-28,1,0,61,0,LI
2020-03-29,1,0,62,0,LI
2020-03-30,2,0,64,0,LI
2020-03-31,4,0,68,0,LI
2020-04-01,4,0,72,0,LI
2020-04-02,3,0,75,0,LI
2020-04-03,0,0,75,0,LI
2020-04-04,2,1,77,1,LI
2020-04-05,1,0,78,1,LI
2020-04-06,0,0,78,1,LI
2020-04-07,0,0,78,1,LI
2020-04-08,1,0,79,1,LI
2020-04-09,0,0,79,1,LI
2020-04-10,1,0,80,1,LI
2020-04-11,0,0,80,1,LI
2020-04-12,0,0,80,1,LI
