date,total_confirmed,total_deceased,new_confirmed,new_deceased,key
2020-05-19,149013,10586,974,151,US_NJ
2020-05-20,150399,10747,1386,161,US_NJ
2020-05-21,151472,10843,1073,96,US_NJ
2020-05-22,152719,10985,1247,142,US_NJ
2020-05-23,153104,11081,385,96,US_NJ
2020-05-24,154154,11133,1050,52,US_NJ
2020-05-25,155092,11144,938,11,US_NJ
2020-05-26,155764,11191,672,47,US_NJ
2020-05-27,156628,11339,864,148,US_NJ
2020-05-28,157815,11401,1187,62,US_NJ
2020-05-29,158844,11531,1029,130,US_NJ
2020-05-30,159608,11634,764,103,US_NJ
2020-05-31,160445,11698,837,64,US_NJ
2020-06-01,160918,11721,473,23,US_NJ
2020-06-02,161545,11770,627,49,US_NJ
2020-06-03,162068,11880,523,110,US_NJ
2020-06-04,162530,11970,462,90,US_NJ
2020-06-05,163336,12049,806,79,US_NJ
2020-06-06,163893,12106,557,57,US_NJ
2020-06-07,164164,12176,271,70,US_NJ
2020-06-08,164497,12214,333,38,US_NJ
2020-06-09,164796,12303,299,89,US_NJ
2020-06-10,165346,12377,550,74,US_NJ
2020-06-11,165816,12443,470,66,US_NJ
2020-06-12,166164,12489,348,46,US_NJ
2020-06-13,166605,12589,441,100,US_NJ
2020-06-14,166881,12625,276,36,US_NJ
2020-06-15,167103,12676,222,51,US_NJ
2020-06-16,167426,12727,323,51,US_NJ
2020-06-17,167703,12769,277,42,US_NJ
2020-06-18,168107,12800,404,31,US_NJ
2020-06-19,168496,12835,389,35,US_NJ
2020-06-20,168834,12857,338,22,US_NJ
2020-06-21,169142,12870,308,13,US_NJ
2020-06-22,169415,12895,273,25,US_NJ
2020-06-23,169734,12949,319,54,US_NJ
2020-06-24,169892,12995,158,46,US_NJ
2020-06-25,172050,14872,2158,1877,US_NJ
2020-06-26,172438,14914,388,42,US_NJ
2020-03-11,4,0,,,US_NM
2020-03-12,6,0,2,0,US_NM
2020-03-13,10,0,4,0,US_NM
2020-03-14,13,0,3,0,US_NM
2020-03-15,17,0,4,0,US_NM
2020-03-16,21,0,4,0,US_NM
2020-03-17,23,0,2,0,US_NM
2020-03-18,28,0,5,0,US_NM
2020-03-19,35,0,7,0,US_NM
2020-03-20,43,0,8,0,US_NM
2020-03-21,57,0,14,0,US_NM
2020-03-22,65,0,8,0,US_NM
2020-03-23,83,0,18,0,US_NM
2020-03-24,100,0,17,0,US_NM
2020-03-25,113,1,13,1,US_NM
2020-03-26,136,1,23,0,US_NM
2020-03-27,191,1,55,0,US_NM
2020-03-28,210,2,19,1,US_NM
2020-03-29,237,2,27,0,US_NM
2020-03-30,282,4,45,2,US_NM
2020-03-31,315,5,33,1,US_NM
2020-04-01,363,6,48,1,US_NM
2020-04-02,403,7,40,1,US_NM
2020-04-03,495,10,92,3,US_NM
2020-04-04,544,11,49,1,US_NM
2020-04-05,624,12,80,1,US_NM
2020-04-06,686,12,62,0,US_NM
2020-04-07,794,13,108,1,US_NM
2020-04-08,865,16,71,3,US_NM
2020-04-09,989,17,124,1,US_NM
2020-04-10,1090,19,101,2,US_NM
2020-04-11,1174,20,84,1,US_NM
2020-04-12,1245,26,71,6,US_NM
2020-04-13,1345,31,100,5,US_NM
2020-04-14,1407,36,62,5,US_NM
2020-04-15,1484,36,77,0,US_NM
2020-04-16,1597,44,113,8,US_NM
2020-04-17,1711,51,114,7,US_NM
2020-04-18,1798,53,87,2,US_NM
2020-04-19,1845,55,47,2,US_NM
2020-04-20,1971,58,126,3,US_NM
2020-04-21,2072,65,101,7,US_NM
2020-04-22,2210,71,138,6,US_NM
2020-04-23,2379,78,169,7,US_NM
2020-04-24,2524,84,145,6,US_NM
2020-04-25,2662,93,138,9,US_NM
2020-04-26,2728,99,66,6,US_NM
2020-04-27,2825,104,97,5,US_NM
2020-04-28,2975,110,150,6,US_NM
2020-04-29,3213,112,238,2,US_NM
2020-04-30,3411,123,198,11,US_NM
2020-05-01,3513,131,102,8,US_NM
2020-05-02,3732,139,219,8,US_NM
2020-05-03,3850,151,118,12,US_NM
2020-05-04,4030,156,180,5,US_NM
2020-05-05,4137,162,107,6,US_NM
2020-05-06,4290,169,153,7,US_NM
2020-05-07,4492,172,202,3,US_NM
2020-05-08,4673,181,181,9,US_NM
2020-05-09,4778,191,105,10,US_NM
2020-05-10,4863,200,85,9,US_NM
2020-05-11,5069,208,206,8,US_NM
2020-05-12,5212,219,143,11,US_NM
2020-05-13,5364,231,152,12,US_NM
2020-05-14,5503,242,139,11,US_NM
2020-05-15,5662,253,159,11,US_NM
2020-05-16,5847,259,185,6,US_NM
2020-05-17,5938,265,91,6,US_NM
2020-05-18,6096,270,158,5,US_NM
2020-05-19,6192,276,96,6,US_NM
2020-05-20,6338,283,146,7,US_NM
2020-05-21,6472,294,134,11,US_NM
2020-05-22,6625,302,153,8,US_NM
2020-05-23,6795,308,170,6,US_NM
2020-05-24,6943,317,148,9,US_NM
2020-05-25,7026,320,83,3,US_NM
2020-05-26,7130,325,104,5,US_NM
2020-05-27,7252,329,122,4,US_NM
2020-05-28,7364,335,112,6,US_NM
2020-05-29,7493,344,129,9,US_NM
2020-05-30,7624,351,131,7,US_NM
2020-05-31,7689,356,65,5,US_NM
2020-06-01,7800,362,111,6,US_NM
2020-06-02,8024,367,224,5,US_NM
2020-06-03,8140,375,116,8,US_NM
2020-06-04,8353,383,213,8,US_NM
2020-06-05,8672,387,319,4,US_NM
2020-06-06,8800,392,128,5,US_NM
2020-06-07,8940,396,140,4,US_NM
2020-06-08,9062,400,122,4,US_NM
2020-06-09,9105,404,43,4,US_NM
2020-06-10,9250,410,145,6,US_NM
2020-06-11,9368,421,118,11,US_NM
2020-06-12,9526,426,158,5,US_NM
2020-06-13,9621,431,95,5,US_NM
2020-06-14,9723,435,102,4,US_NM
2020-06-15,9845,440,122,5,US_NM
2020-06-16,9933,447,88,7,US_NM
2020-06-17,10065,452,132,5,US_NM
2020-06-18,10153,456,88,4,US_NM
2020-06-19,10260,464,107,8,US_NM
2020-06-20,10430,466,170,2,US_NM
2020-06-21,10565,469,135,3,US_NM
2020-06-22,10694,469,129,0,US_NM
2020-06-23,10838,476,144,7,US_NM
2020-06-24,10990,480,152,4,US_NM
2020-06-25,11192,485,202,5,US_NM
2020-06-26,11408,489,216,4,US_NM
2020-03-05,2,0,,,US_NV
2020-03-06,2,0,0,0,US_NV
2020-03-07,2,0,0,0,US_NV
2020-03-08,4,0,2,0,US_NV
2020-03-09,4,0,0,0,US_NV
2020-03-10,4,0,0,0,US_NV
2020-03-11,7,0,3,0,US_NV
2020-03-12,11,0,4,0,US_NV
2020-03-13,19,0,8,0,US_NV
2020-03-14,21,0,2,0,US_NV
2020-03-15,26,0,5,0,US_NV
2020-03-16,45,1,19,1,US_NV
2020-03-17,55,1,10,0,US_NV
2020-03-18,82,1,27,0,US_NV
2020-03-19,99,1,17,0,US_NV
2020-03-20,165,2,66,1,US_NV
2020-03-21,165,2,0,0,US_NV
2020-03-22,190,2,25,0,US_NV
2020-03-23,265,4,75,2,US_NV
2020-03-24,315,6,50,2,US_NV
2020-03-25,405,10,90,4,US_NV
2020-03-26,535,10,130,0,US_NV
2020-03-27,621,10,86,0,US_NV
2020-03-28,738,14,117,4,US_NV
2020-03-29,920,15,182,1,US_NV
2020-03-30,1044,18,124,3,US_NV
2020-03-31,1113,26,69,8,US_NV
2020-04-01,1279,32,166,6,US_NV
2020-04-02,1458,38,179,6,US_NV
2020-04-03,1549,43,91,5,US_NV
2020-04-04,1758,46,209,3,US_NV
2020-04-05,1880,46,122,0,US_NV
2020-04-06,1971,58,91,12,US_NV
2020-04-07,2101,60,130,2,US_NV
2020-04-08,2318,80,217,20,US_NV
2020-04-09,2456,82,138,2,US_NV
2020-04-10,2606,86,150,4,US_NV
2020-04-11,2720,111,114,25,US_NV
2020-04-12,2860,113,140,2,US_NV
2020-04-13,3036,114,176,1,US_NV
2020-04-14,3137,130,101,16,US_NV
2020-04-15,3212,137,75,7,US_NV
2020-04-16,3321,142,109,5,US_NV
2020-04-17,3524,151,203,9,US_NV
2020-04-18,3626,155,102,4,US_NV
2020-04-19,3710,158,84,3,US_NV
2020-04-20,3830,163,120,5,US_NV
2020-04-21,3937,163,107,0,US_NV
2020-04-22,4081,187,144,24,US_NV
2020-04-23,4208,195,127,8,US_NV
2020-04-24,4398,203,190,8,US_NV
2020-04-25,4539,206,141,3,US_NV
2020-04-26,4638,206,99,0,US_NV
2020-04-27,4708,219,70,13,US_NV
2020-04-28,4812,225,104,6,US_NV
2020-04-29,4934,237,122,12,US_NV
2020-04-30,5053,243,119,6,US_NV
2020-05-01,5249,254,196,11,US_NV
2020-05-02,5390,257,141,3,US_NV
2020-05-03,5473,262,83,5,US_NV
2020-05-04,5627,266,154,4,US_NV
2020-05-05,5665,276,38,10,US_NV
2020-05-06,5744,286,79,10,US_NV
2020-05-07,5858,293,114,7,US_NV
2020-05-08,5942,301,84,8,US_NV
2020-05-09,6046,306,104,5,US_NV
2020-05-10,6120,306,74,0,US_NV
2020-05-11,6152,312,32,6,US_NV
2020-05-12,6311,321,159,9,US_NV
2020-05-13,6482,331,171,10,US_NV
2020-05-14,6604,339,122,8,US_NV
2020-05-15,6733,345,129,6,US_NV
2020-05-16,6810,349,77,4,US_NV
2020-05-17,6935,350,125,1,US_NV
2020-05-18,7059,364,124,14,US_NV
2020-05-19,7169,373,110,9,US_NV
2020-05-20,7301,378,132,5,US_NV
2020-05-21,7404,381,103,3,US_NV
2020-05-22,7531,387,127,6,US_NV
2020-05-23,7769,392,238,5,US_NV
2020-05-24,7886,394,117,2,US_NV
2020-05-25,7959,396,73,2,US_NV
2020-05-26,8059,396,100,0,US_NV
2020-05-27,8150,402,91,6,US_NV
2020-05-28,8247,410,97,8,US_NV
2020-05-29,8375,415,128,5,US_NV
2020-05-30,8519,417,144,2,US_NV
2020-05-31,8628,419,109,2,US_NV
2020-06-01,8701,420,73,1,US_NV
2020-06-02,8858,420,157,0,US_NV
2020-06-03,8950,429,92,9,US_NV
2020-06-04,9118,429,168,0,US_NV
2020-06-05,9306,436,188,7,US_NV
2020-06-06,9494,437,188,1,US_NV
2020-06-07,9673,438,179,1,US_NV
2020-06-08,9815,442,142,4,US_NV
2020-06-09,10046,445,231,3,US_NV
2020-06-10,10216,449,170,4,US_NV
2020-06-11,10464,460,248,11,US_NV
2020-06-12,10704,462,240,2,US_NV
2020-06-13,10992,463,288,1,US_NV
2020-06-14,11199,464,207,1,US_NV
2020-06-15,11316,466,117,2,US_NV
2020-06-16,11673,467,357,1,US_NV
2020-06-17,11852,473,179,6,US_NV
2020-06-18,12164,475,312,2,US_NV
2020-06-19,12525,479,361,4,US_NV
2020-06-20,12977,486,452,7,US_NV
2020-06-21,13236,487,259,1,US_NV
2020-06-22,13575,490,339,3,US_NV
2020-06-23,14058,492,483,2,US_NV
2020-06-24,14460,494,402,2,US_NV
2020-06-25,14911,495,451,1,US_NV
2020-06-26,15359,498,448,3,US_NV
2020-03-01,1,0,,,US_NY
2020-03-02,1,0,0,0,US_NY
2020-03-03,2,0,1,0,US_NY
2020-03-04,11,0,9,0,US_NY
2020-03-05,22,0,11,0,US_NY
2020-03-06,44,0,22,0,US_NY
2020-03-07,89,0,45,0,US_NY
2020-03-08,106,0,17,0,US_NY
2020-03-09,142,0,36,0,US_NY
2020-03-10,173,0,31,0,US_NY
2020-03-11,217,0,44,0,US_NY
2020-03-12,326,0,109,0,US_NY
2020-03-13,421,0,95,0,US_NY
2020-03-14,610,2,189,2,US_NY
2020-03-15,732,6,122,4,US_NY
2020-03-16,950,10,218,4,US_NY
2020-03-17,1375,18,425,8,US_NY
2020-03-18,2387,32,1012,14,US_NY
2020-03-19,4161,39,1774,7,US_NY
2020-03-20,7113,68,2952,29,US_NY
2020-03-21,10371,95,3258,27,US_NY
2020-03-22,15188,142,4817,47,US_NY
2020-03-23,20899,183,5711,41,US_NY
2020-03-24,25704,264,4805,81,US_NY
2020-03-25,33117,381,7413,117,US_NY
2020-03-26,39058,502,5941,121,US_NY
2020-03-27,44746,645,5688,143,US_NY
2020-03-28,53517,935,8771,290,US_NY
2020-03-29,59783,1180,6266,245,US_NY
2020-03-30,67504,1512,7721,332,US_NY
2020-03-31,76211,1929,8707,417,US_NY
2020-04-01,84364,2415,8153,486,US_NY
2020-04-02,93360,2963,8996,548,US_NY
2020-04-03,103689,3716,10329,753,US_NY
2020-04-04,115963,4535,12274,819,US_NY
2020-04-05,124085,5335,8122,800,US_NY
2020-04-06,133389,6149,9304,814,US_NY
2020-04-07,141703,7185,8314,1036,US_NY
2020-04-08,151271,8138,9568,953,US_NY
2020-04-09,162036,9166,10765,1028,US_NY
2020-04-10,172830,10162,10794,996,US_NY
2020-04-11,182990,11159,10160,997,US_NY
2020-04-12,191425,12116,8435,957,US_NY
2020-04-13,197973,12998,6548,882,US_NY
2020-04-14,205375,14001,7402,1003,US_NY
2020-04-15,217130,14937,11755,936,US_NY
2020-04-16,225761,15669,8631,732,US_NY
2020-04-17,233293,16473,7532,804,US_NY
2020-04-18,240542,17141,7249,668,US_NY
2020-04-19,246741,17793,6199,652,US_NY
2020-04-20,251608,18412,4867,619,US_NY
2020-04-21,255932,19040,4324,628,US_NY
2020-04-22,261591,19647,5659,607,US_NY
2020-04-23,267932,20212,6341,565,US_NY
2020-04-24,276218,20759,8286,547,US_NY
2020-04-25,286901,21326,10683,567,US_NY
2020-04-26,292914,21804,6013,478,US_NY
2020-04-27,296991,22267,4077,463,US_NY
2020-04-28,300276,22777,3285,510,US_NY
2020-04-29,304994,23287,4718,510,US_NY
2020-04-30,309696,23616,4702,329,US_NY
2020-05-01,313575,23841,3879,225,US_NY
2020-05-02,318134,24035,4559,194,US_NY
2020-05-03,321833,24576,3699,541,US_NY
2020-05-04,324357,24788,2524,212,US_NY
2020-05-05,326659,25028,2302,240,US_NY
2020-05-06,329405,25956,2746,928,US_NY
2020-05-07,332931,26206,3526,250,US_NY
2020-05-08,335804,26358,2873,152,US_NY
2020-05-09,338519,26584,2715,226,US_NY
2020-05-10,340657,26798,2138,214,US_NY
2020-05-11,342267,27003,1610,205,US_NY
2020-05-12,343705,27282,1438,279,US_NY
2020-05-13,345828,27448,2123,166,US_NY
2020-05-14,348192,27617,2364,169,US_NY
2020-05-15,350951,27755,2759,138,US_NY
2020-05-16,353136,27953,2185,198,US_NY
2020-05-17,355037,28168,1901,215,US_NY
2020-05-18,356278,28302,1241,134,US_NY
2020-05-19,357757,28437,1479,135,US_NY
2020-05-20,359235,28540,1478,103,US_NY
2020-05-21,361313,28663,2078,123,US_NY
2020-05-22,362991,28802,1678,139,US_NY
2020-05-23,364745,28900,1754,98,US_NY
2020-05-24,366346,29046,1601,146,US_NY
2020-05-25,367625,29138,1279,92,US_NY
2020-05-26,368669,29241,1044,103,US_NY
2020-05-27,369801,29339,1132,98,US_NY
2020-05-28,371559,29438,1758,99,US_NY
2020-05-29,373108,29535,1549,97,US_NY
2020-05-30,374471,29612,1363,77,US_NY
2020-05-31,375575,29699,1104,87,US_NY
2020-06-01,376520,29766,945,67,US_NY
2020-06-02,377881,29847,1361,81,US_NY
2020-06-03,378924,29918,1043,71,US_NY
2020-06-04,379977,30011,1053,93,US_NY
2020-06-05,381019,30066,1042,55,US_NY
2020-06-06,382102,30123,1083,57,US_NY
2020-06-07,382879,30183,777,60,US_NY
2020-06-08,383591,30239,712,56,US_NY
2020-06-09,384281,30309,690,70,US_NY
2020-06-10,384945,30376,664,67,US_NY
2020-06-11,385669,30431,724,55,US_NY
2020-06-12,386490,30511,821,80,US_NY
2020-06-13,387402,30565,912,54,US_NY
2020-06-14,388096,30605,694,40,US_NY
2020-06-15,388719,30645,623,40,US_NY
2020-06-16,389349,30683,630,38,US_NY
2020-06-17,389910,30722,561,39,US_NY
2020-06-18,390536,30767,626,45,US_NY
2020-06-19,391330,30816,794,49,US_NY
2020-06-20,392037,30839,707,23,US_NY
2020-06-21,392702,30884,665,45,US_NY
2020-06-22,393257,30934,555,50,US_NY
2020-06-23,393855,30970,598,36,US_NY
2020-06-24,394430,31001,575,31,US_NY
2020-06-25,395168,31029,738,28,US_NY
2020-06-26,395972,31075,804,46,US_NY
2020-03-09,3,0,,,US_OH
2020-03-10,3,0,0,0,US_OH
2020-03-11,4,0,1,0,US_OH
2020-03-12,5,0,1,0,US_OH
2020-03-13,13,0,8,0,US_OH
2020-03-14,26,0,13,0,US_OH
2020-03-15,37,0,11,0,US_OH
2020-03-16,50,0,13,0,US_OH
2020-03-17,67,0,17,0,US_OH
2020-03-18,90,0,23,0,US_OH
2020-03-19,120,0,30,0,US_OH
2020-03-20,169,1,49,1,US_OH
2020-03-21,247,3,78,2,US_OH
2020-03-22,351,3,104,0,US_OH
2020-03-23,444,6,93,3,US_OH
2020-03-24,564,8,120,2,US_OH
2020-03-25,707,11,143,3,US_OH
2020-03-26,867,15,160,4,US_OH
2020-03-27,1144,22,277,7,US_OH
2020-03-28,1406,25,262,3,US_OH
2020-03-29,1665,30,259,5,US_OH
2020-03-30,1933,40,268,10,US_OH
2020-03-31,2199,55,266,15,US_OH
2020-04-01,2548,65,349,10,US_OH
2020-04-02,2903,81,355,16,US_OH
2020-04-03,3312,91,409,10,US_OH
2020-04-04,3739,102,427,11,US_OH
2020-04-05,4043,119,304,17,US_OH
2020-04-06,4450,142,407,23,US_OH
2020-04-07,4783,167,333,25,US_OH
2020-04-08,5149,193,366,26,US_OH
2020-04-09,5513,213,364,20,US_OH
2020-04-10,5879,231,366,18,US_OH
2020-04-11,6251,247,372,16,US_OH
2020-04-12,6605,253,354,6,US_OH
2020-04-13,6975,274,370,21,US_OH
2020-04-14,7280,324,305,50,US_OH
2020-04-15,7791,361,511,37,US_OH
2020-04-16,8414,389,623,28,US_OH
2020-04-17,9107,418,693,29,US_OH
2020-04-18,10222,451,1115,33,US_OH
2020-04-19,11602,471,1380,20,US_OH
2020-04-20,12919,509,1317,38,US_OH
2020-04-21,13725,557,806,48,US_OH
2020-04-22,14117,610,392,53,US_OH
2020-04-23,14694,656,577,46,US_OH
2020-04-24,15169,690,475,34,US_OH
2020-04-25,15587,711,418,21,US_OH
2020-04-26,15963,728,376,17,US_OH
2020-04-27,16325,753,362,25,US_OH
2020-04-28,16769,799,444,46,US_OH
2020-04-29,17303,937,534,138,US_OH
2020-04-30,18027,975,724,38,US_OH
2020-05-01,18743,1002,716,27,US_OH
2020-05-02,19335,1021,592,19,US_OH
2020-05-03,19914,1038,579,17,US_OH
2020-05-04,20474,1056,560,18,US_OH
2020-05-05,20969,1135,495,79,US_OH
2020-05-06,21576,1225,607,90,US_OH
2020-05-07,22131,1271,555,46,US_OH
2020-05-08,23018,1306,887,35,US_OH
2020-05-09,23697,1331,679,25,US_OH
2020-05-10,24086,1341,389,10,US_OH
2020-05-11,24785,1357,699,16,US_OH
2020-05-12,25257,1436,472,79,US_OH
2020-05-13,25727,1483,470,47,US_OH
2020-05-14,26363,1534,636,51,US_OH
2020-05-15,26956,1581,593,47,US_OH
2020-05-16,27476,1610,520,29,US_OH
2020-05-17,27925,1625,449,15,US_OH
2020-05-18,28455,1657,530,32,US_OH
2020-05-19,28953,1720,498,63,US_OH
2020-05-20,29437,1781,484,61,US_OH
2020-05-21,30168,1836,731,55,US_OH
2020-05-22,30795,1872,627,36,US_OH
2020-05-23,31408,1956,613,84,US_OH
2020-05-24,31911,1969,503,13,US_OH
2020-05-25,32477,1987,566,18,US_OH
2020-05-26,33006,2002,529,15,US_OH
2020-05-27,33439,2044,433,42,US_OH
2020-05-28,33915,2098,476,54,US_OH
2020-05-29,34566,2131,651,33,US_OH
2020-05-30,35034,2149,468,18,US_OH
2020-05-31,35513,2155,479,6,US_OH
2020-06-01,35984,2206,471,51,US_OH
2020-06-02,36350,2258,366,52,US_OH
2020-06-03,36792,2299,442,41,US_OH
2020-06-04,37282,2339,490,40,US_OH
2020-06-05,37758,2355,476,16,US_OH
2020-06-06,38111,2370,353,15,US_OH
2020-06-07,38476,2377,365,7,US_OH
2020-06-08,38837,2404,361,27,US_OH
2020-06-09,39162,2421,325,17,US_OH
2020-06-10,39575,2457,413,36,US_OH
2020-06-11,40004,2490,429,33,US_OH
2020-06-12,40424,2508,420,18,US_OH
2020-06-13,40848,2554,424,46,US_OH
2020-06-14,41148,2557,300,3,US_OH
2020-06-15,41576,2573,428,16,US_OH
2020-06-16,42010,2597,434,24,US_OH
2020-06-17,42422,2611,412,14,US_OH
2020-06-18,43122,2633,700,22,US_OH
2020-06-19,43731,2667,609,34,US_OH
2020-06-20,44262,2697,531,30,US_OH
2020-06-21,44808,2700,546,3,US_OH
2020-06-22,45537,2704,729,4,US_OH
2020-06-23,46127,2735,590,31,US_OH
2020-06-24,46759,2755,632,20,US_OH
2020-06-25,47651,2772,892,17,US_OH
2020-06-26,48638,2788,987,16,US_OH
2020-03-06,1,0,,,US_OK
2020-03-07,1,0,0,0,US_OK
2020-03-08,1,0,0,0,US_OK
2020-03-09,1,0,0,0,US_OK
2020-03-10,2,0,1,0,US_OK
2020-03-11,2,0,0,0,US_OK
2020-03-12,2,0,0,0,US_OK
2020-03-13,3,0,1,0,US_OK
2020-03-14,4,0,1,0,US_OK
2020-03-15,8,0,4,0,US_OK
2020-03-16,10,0,2,0,US_OK
2020-03-17,18,0,8,0,US_OK
2020-03-18,29,0,11,0,US_OK
2020-03-19,44,1,15,1,US_OK
2020-03-20,49,1,5,0,US_OK
2020-03-21,53,1,4,0,US_OK
2020-03-22,67,2,14,1,US_OK
2020-03-23,81,2,14,0,US_OK
2020-03-24,106,3,25,1,US_OK
2020-03-25,164,5,58,2,US_OK
2020-03-26,248,7,84,2,US_OK
2020-03-27,322,8,74,1,US_OK
2020-03-28,377,15,55,7,US_OK
2020-03-29,429,16,52,1,US_OK
2020-03-30,481,17,52,1,US_OK
2020-03-31,566,23,85,6,US_OK
2020-04-01,719,30,153,7,US_OK
2020-04-02,879,34,160,4,US_OK
2020-04-03,989,38,110,4,US_OK
2020-04-04,1159,42,170,4,US_OK
2020-04-05,1251,46,92,4,US_OK
2020-04-06,1326,51,75,5,US_OK
2020-04-07,1470,67,144,16,US_OK
2020-04-08,1523,79,53,12,US_OK
2020-04-09,1683,80,160,1,US_OK
2020-04-10,1794,88,111,8,US_OK
2020-04-11,1868,93,74,5,US_OK
2020-04-12,1970,96,102,3,US_OK
2020-04-13,2069,98,99,2,US_OK
2020-04-14,2184,109,115,11,US_OK
2020-04-15,2263,123,79,14,US_OK
2020-04-16,2357,131,94,8,US_OK
2020-04-17,2465,136,108,5,US_OK
2020-04-18,2570,139,105,3,US_OK
2020-04-19,2599,140,29,1,US_OK
2020-04-20,2680,143,81,3,US_OK
2020-04-21,2807,164,127,21,US_OK
2020-04-22,2894,169,87,5,US_OK
2020-04-23,3017,179,123,10,US_OK
2020-04-24,3120,188,103,9,US_OK
2020-04-25,3193,194,73,6,US_OK
2020-04-26,3253,195,60,1,US_OK
2020-04-27,3280,197,27,2,US_OK
2020-04-28,3410,207,130,10,US_OK
2020-04-29,3473,214,63,7,US_OK
2020-04-30,3618,222,145,8,US_OK
2020-05-01,3748,230,130,8,US_OK
2020-05-02,3851,238,103,8,US_OK
2020-05-03,3972,238,121,0,US_OK
2020-05-04,4044,238,72,0,US_OK
2020-05-05,4127,247,83,9,US_OK
2020-05-06,4201,253,74,6,US_OK
2020-05-07,4330,260,129,7,US_OK
2020-05-08,4424,266,94,6,US_OK
2020-05-09,4490,270,66,4,US_OK
2020-05-10,4589,272,99,2,US_OK
2020-05-11,4613,274,24,2,US_OK
2020-05-12,4731,278,118,4,US_OK
2020-05-13,4852,278,121,0,US_OK
2020-05-14,4962,284,110,6,US_OK
2020-05-15,5086,285,124,1,US_OK
2020-05-16,5237,288,151,3,US_OK
2020-05-17,5310,288,73,0,US_OK
2020-05-18,5398,288,88,0,US_OK
2020-05-19,5489,294,91,6,US_OK
2020-05-20,5532,299,43,5,US_OK
2020-05-21,5680,304,148,5,US_OK
2020-05-22,5849,307,169,3,US_OK
2020-05-23,5960,311,111,4,US_OK
2020-05-24,6037,311,77,0,US_OK
2020-05-25,6090,313,53,2,US_OK
2020-05-26,6137,318,47,5,US_OK
2020-05-27,6229,322,92,4,US_OK
2020-05-28,6270,326,41,4,US_OK
2020-05-29,6338,329,68,3,US_OK
2020-05-30,6418,334,80,5,US_OK
2020-05-31,6506,334,88,0,US_OK
2020-06-01,6573,334,67,0,US_OK
2020-06-02,6692,339,119,5,US_OK
2020-06-03,6805,341,113,2,US_OK
2020-06-04,6907,344,102,3,US_OK
2020-06-05,7004,345,97,1,US_OK
2020-06-06,7060,347,56,2,US_OK
2020-06-07,7151,348,91,1,US_OK
2020-06-08,7206,348,55,0,US_OK
2020-06-09,7364,353,158,5,US_OK
2020-06-10,7480,355,116,2,US_OK
2020-06-11,7626,357,146,2,US_OK
2020-06-12,7848,359,222,2,US_OK
2020-06-13,8073,359,225,0,US_OK
2020-06-14,8231,359,158,0,US_OK
2020-06-15,8417,359,186,0,US_OK
2020-06-16,8645,363,228,4,US_OK
2020-06-17,8903,364,258,1,US_OK
2020-06-18,9354,366,451,2,US_OK
2020-06-19,9706,367,352,1,US_OK
2020-06-20,10037,368,331,1,US_OK
2020-06-21,10515,369,478,1,US_OK
2020-06-22,10733,369,218,0,US_OK
2020-06-23,11028,371,295,2,US_OK
2020-06-24,11509,372,481,1,US_OK
2020-06-25,11947,375,438,3,US_OK
2020-06-26,12343,377,396,2,US_OK
2020-02-28,1,0,,,US_OR
2020-02-29,1,0,0,0,US_OR
2020-03-01,2,0,1,0,US_OR
2020-03-02,2,0,0,0,US_OR
2020-03-03,2,0,0,0,US_OR
2020-03-04,2,0,0,0,US_OR
2020-03-05,2,0,0,0,US_OR
2020-03-06,2,0,0,0,US_OR
2020-03-07,6,0,4,0,US_OR
2020-03-08,13,0,7,0,US_OR
2020-03-09,13,0,0,0,US_OR
2020-03-10,14,0,1,0,US_OR
2020-03-11,20,0,6,0,US_OR
2020-03-12,30,0,10,0,US_OR
2020-03-13,30,0,0,0,US_OR
2020-03-14,36,1,6,1,US_OR
2020-03-15,39,1,3,0,US_OR
2020-03-16,46,1,7,0,US_OR
2020-03-17,66,2,20,1,US_OR
2020-03-18,74,3,8,1,US_OR
2020-03-19,87,3,13,0,US_OR
2020-03-20,114,3,27,0,US_OR
2020-03-21,137,4,23,1,US_OR
2020-03-22,161,5,24,1,US_OR
2020-03-23,191,5,30,0,US_OR
2020-03-24,209,8,18,3,US_OR
2020-03-25,266,10,57,2,US_OR
2020-03-26,316,11,50,1,US_OR
2020-03-27,415,12,99,1,US_OR
2020-03-28,480,13,65,1,US_OR
2020-03-29,549,13,69,0,US_OR
2020-03-30,607,16,58,3,US_OR
2020-03-31,690,18,83,2,US_OR
2020-04-01,737,19,47,1,US_OR
2020-04-02,827,21,90,2,US_OR
2020-04-03,899,22,72,1,US_OR
2020-04-04,1000,26,101,4,US_OR
2020-04-05,1068,27,68,1,US_OR
2020-04-06,1132,29,64,2,US_OR
2020-04-07,1181,33,49,4,US_OR
2020-04-08,1239,38,58,5,US_OR
2020-04-09,1321,44,82,6,US_OR
2020-04-10,1371,48,50,4,US_OR
2020-04-11,1447,51,76,3,US_OR
2020-04-12,1527,52,80,1,US_OR
2020-04-13,1584,53,57,1,US_OR
2020-04-14,1633,55,49,2,US_OR
2020-04-15,1663,58,30,3,US_OR
2020-04-16,1736,64,73,6,US_OR
2020-04-17,1785,70,49,6,US_OR
2020-04-18,1844,72,59,2,US_OR
2020-04-19,1910,74,66,2,US_OR
2020-04-20,1956,75,46,1,US_OR
2020-04-21,2002,78,46,3,US_OR
2020-04-22,2059,78,57,0,US_OR
