dep;jour;incid_hosp;incid_rea;incid_dc;incid_rad
64;2020-04-01;8;1;0;9
64;2020-04-02;19;4;2;16
64;2020-04-03;5;1;1;1
64;2020-04-04;14;1;0;11
64;2020-04-05;1;0;1;3
64;2020-04-06;10;0;1;1
64;2020-04-07;1;1;0;5
64;2020-04-08;13;2;1;5
64;2020-04-09;10;1;0;1
64;2020-04-10;10;1;2;9
64;2020-04-11;4;0;0;9
64;2020-04-12;4;0;2;1
64;2020-04-13;2;0;1;2
64;2020-04-14;1;0;1;1
64;2020-04-15;3;1;0;6
64;2020-04-16;4;0;0;8
64;2020-04-17;2;0;2;0
64;2020-04-18;5;0;0;12
64;2020-04-19;0;0;0;1
64;2020-04-20;2;0;0;1
64;2020-04-21;0;0;0;0
64;2020-04-22;2;0;0;4
64;2020-04-23;3;0;0;8
64;2020-04-24;1;1;0;1
64;2020-04-25;2;0;1;6
64;2020-04-26;1;0;1;2
64;2020-04-27;2;0;1;1
64;2020-04-28;3;0;2;7
64;2020-04-29;2;0;0;10
64;2020-04-30;0;0;0;1
64;2020-05-01;0;0;0;5
64;2020-05-02;0;0;0;0
64;2020-05-03;1;1;0;0
64;2020-05-04;1;0;0;0
64;2020-05-05;1;0;0;3
64;2020-05-06;0;0;0;5
64;2020-05-07;0;0;0;2
64;2020-05-08;1;0;0;1
64;2020-05-09;0;0;0;0
64;2020-05-10;0;0;0;1
64;2020-05-11;0;0;0;0
64;2020-05-12;0;0;0;1
64;2020-05-13;0;0;0;2
64;2020-05-14;0;0;1;0
64;2020-05-15;2;0;0;2
64;2020-05-16;0;0;0;0
64;2020-05-17;0;0;0;2
64;2020-05-18;0;0;0;0
64;2020-05-19;1;1;0;2
64;2020-05-20;0;0;0;1
64;2020-05-21;0;0;0;0
64;2020-05-22;0;0;0;1
64;2020-05-23;0;0;0;1
64;2020-05-24;0;0;0;1
64;2020-05-25;0;0;0;13
64;2020-05-26;0;0;1;0
64;2020-05-27;0;0;0;1
64;2020-05-28;0;0;0;1
64;2020-05-29;1;0;0;1
64;2020-05-30;1;0;0;0
64;2020-05-31;1;0;0;0
64;2020-06-01;0;0;0;1
64;2020-06-02;0;0;0;0
65;2020-03-19;2;1;0;0
65;2020-03-20;0;0;0;0
65;2020-03-21;3;0;0;0
65;2020-03-22;2;0;0;1
65;2020-03-23;2;0;0;1
65;2020-03-24;0;0;0;2
65;2020-03-25;1;1;0;0
65;2020-03-26;11;0;1;2
65;2020-03-27;2;1;0;0
65;2020-03-28;6;2;0;1
65;2020-03-29;5;0;0;1
65;2020-03-30;6;2;0;2
65;2020-03-31;2;0;0;3
65;2020-04-01;13;0;0;2
65;2020-04-02;6;0;2;2
65;2020-04-03;4;0;0;3
65;2020-04-04;8;0;2;3
65;2020-04-05;14;3;2;2
65;2020-04-06;4;0;0;1
65;2020-04-07;7;0;0;4
65;2020-04-08;9;1;0;4
65;2020-04-09;6;0;0;4
65;2020-04-10;11;0;0;7
65;2020-04-11;10;0;1;3
65;2020-04-12;10;1;0;0
65;2020-04-13;4;0;2;2
65;2020-04-14;5;0;2;2
65;2020-04-15;8;0;2;6
65;2020-04-16;1;0;0;4
65;2020-04-17;2;0;0;4
65;2020-04-18;3;0;0;5
65;2020-04-19;2;0;0;1
65;2020-04-20;9;0;2;1
65;2020-04-21;0;0;1;5
65;2020-04-22;2;0;1;2
65;2020-04-23;2;0;0;4
65;2020-04-24;4;0;1;1
65;2020-04-25;0;0;0;0
65;2020-04-26;0;0;0;1
65;2020-04-27;0;0;0;2
65;2020-04-28;3;0;1;4
65;2020-04-29;1;0;0;1
65;2020-04-30;1;1;0;3
65;2020-05-01;0;0;0;4
65;2020-05-02;1;0;0;0
65;2020-05-03;0;0;1;0
65;2020-05-04;2;0;1;0
65;2020-05-05;0;0;0;8
65;2020-05-06;1;0;2;3
65;2020-05-07;1;1;0;5
65;2020-05-08;0;0;0;4
65;2020-05-09;0;0;0;0
65;2020-05-10;0;0;1;0
65;2020-05-11;0;0;0;0
65;2020-05-12;0;0;0;3
65;2020-05-13;0;0;0;1
65;2020-05-14;0;0;0;0
65;2020-05-15;0;0;0;0
65;2020-05-16;1;0;0;2
65;2020-05-17;0;0;0;0
65;2020-05-18;0;0;0;5
65;2020-05-19;0;0;0;2
65;2020-05-20;0;0;0;9
65;2020-05-21;0;0;0;2
65;2020-05-22;0;0;0;0
65;2020-05-23;0;0;0;0
65;2020-05-24;0;0;0;0
65;2020-05-25;0;0;0;0
65;2020-05-26;0;0;0;3
65;2020-05-27;0;0;0;0
65;2020-05-28;0;0;0;0
65;2020-05-29;0;0;1;0
65;2020-05-30;0;0;0;0
65;2020-05-31;0;0;0;0
65;2020-06-01;0;0;0;0
65;2020-06-02;0;0;0;0
66;2020-03-19;19;9;3;2
66;2020-03-20;7;6;1;0
66;2020-03-21;1;1;1;0
66;2020-03-22;41;7;0;1
66;2020-03-23;23;4;1;2
66;2020-03-24;16;6;1;6
66;2020-03-25;20;4;0;11
66;2020-03-26;23;7;1;7
66;2020-03-27;13;2;1;9
66;2020-03-28;25;5;0;10
66;2020-03-29;17;3;2;7
66;2020-03-30;11;7;2;8
66;2020-03-31;19;4;1;18
66;2020-04-01;13;4;1;19
66;2020-04-02;11;0;1;10
66;2020-04-03;10;2;0;18
66;2020-04-04;11;3;1;5
66;2020-04-05;7;0;0;9
66;2020-04-06;9;1;1;6
66;2020-04-07;9;5;2;13
66;2020-04-08;5;1;0;10
66;2020-04-09;3;1;0;7
66;2020-04-10;9;4;1;14
66;2020-04-11;5;0;1;5
66;2020-04-12;2;0;1;1
66;2020-04-13;6;0;0;12
66;2020-04-14;2;0;0;10
66;2020-04-15;3;1;1;11
66;2020-04-16;2;0;0;9
66;2020-04-17;1;0;1;7
66;2020-04-18;1;0;0;6
66;2020-04-19;1;1;0;0
66;2020-04-20;1;0;1;1
66;2020-04-21;3;1;0;5
66;2020-04-22;2;0;0;4
66;2020-04-23;4;0;2;1
66;2020-04-24;0;0;1;0
66;2020-04-25;2;0;0;4
66;2020-04-26;0;0;0;1
66;2020-04-27;1;0;1;1
66;2020-04-28;3;0;1;4
66;2020-04-29;3;0;1;2
66;2020-04-30;0;0;2;2
66;2020-05-01;1;0;0;2
66;2020-05-02;0;0;0;0
66;2020-05-03;1;0;0;2
66;2020-05-04;1;0;0;0
66;2020-05-05;1;0;1;4
66;2020-05-06;0;0;0;1
66;2020-05-07;0;0;0;0
66;2020-05-08;0;0;0;0
66;2020-05-09;0;0;0;0
66;2020-05-10;0;0;0;0
66;2020-05-11;0;0;0;0
66;2020-05-12;0;0;0;4
66;2020-05-13;1;1;0;0
66;2020-05-14;0;0;0;0
66;2020-05-15;0;0;0;1
66;2020-05-16;0;0;0;0
66;2020-05-17;0;0;0;0
66;2020-05-18;0;0;0;1
66;2020-05-19;0;0;0;0
66;2020-05-20;0;0;0;1
66;2020-05-21;0;0;0;2
66;2020-05-22;0;0;0;0
66;2020-05-23;1;0;0;0
66;2020-05-24;0;0;0;0
66;2020-05-25;0;0;0;0
66;2020-05-26;0;0;0;0
66;2020-05-27;0;0;0;0
66;2020-05-28;0;0;0;0
66;2020-05-29;0;0;0;0
66;2020-05-30;0;0;0;0
66;2020-05-31;0;0;0;0
66;2020-06-01;0;0;0;0
66;2020-06-02;0;1;0;0
67;2020-03-19;161;31;8;28
67;2020-03-20;44;6;6;10
67;2020-03-21;67;21;3;10
67;2020-03-22;79;16;11;0
67;2020-03-23;86;28;8;24
67;2020-03-24;130;28;19;44
67;2020-03-25;117;25;14;32
67;2020-03-26;127;25;13;75
67;2020-03-27;102;36;16;24
67;2020-03-28;87;17;11;28
67;2020-03-29;90;19;18;16
67;2020-03-30;69;23;18;13
67;2020-03-31;142;35;27;41
67;2020-04-01;162;36;27;83
67;2020-04-02;89;20;18;37
67;2020-04-03;165;31;30;91
67;2020-04-04;91;21;11;58
67;2020-04-05;79;12;15;33
67;2020-04-06;53;10;11;35
67;2020-04-07;88;10;18;61
67;2020-04-08;90;19;15;75
67;2020-04-09;107;7;14;74
67;2020-04-10;115;11;11;88
67;2020-04-11;20;2;3;13
67;2020-04-12;40;4;7;38
67;2020-04-13;19;0;5;10
67;2020-04-14;59;6;18;23
67;2020-04-15;74;3;13;100
67;2020-04-16;53;12;9;64
67;2020-04-17;64;11;18;68
67;2020-04-18;61;4;10;57
67;2020-04-19;18;3;5;16
67;2020-04-20;34;4;6;13
67;2020-04-21;73;4;15;52
67;2020-04-22;38;2;13;56
67;2020-04-23;30;6;10;83
67;2020-04-24;12;1;7;29
67;2020-04-25;33;4;4;21
67;2020-04-26;5;0;6;7
67;2020-04-27;39;8;7;19
67;2020-04-28;31;1;10;37
67;2020-04-29;35;4;6;47
67;2020-04-30;23;2;6;33
67;2020-05-01;21;4;15;37
67;2020-05-02;11;0;10;11
67;2020-05-03;3;0;2;10
67;2020-05-04;13;3;5;14
67;2020-05-05;23;2;3;24
67;2020-05-06;38;3;6;45
67;2020-05-07;20;5;5;35
67;2020-05-08;16;1;8;27
67;2020-05-09;4;0;0;5
67;2020-05-10;6;1;2;4
67;2020-05-11;14;4;3;17
67;2020-05-12;20;2;3;23
67;2020-05-13;31;3;6;31
67;2020-05-14;8;0;6;18
67;2020-05-15;14;1;7;45
67;2020-05-16;3;4;3;23
67;2020-05-17;6;3;2;19
67;2020-05-18;18;0;3;20
67;2020-05-19;13;1;7;28
67;2020-05-20;9;2;2;13
67;2020-05-21;3;0;0;9
67;2020-05-22;20;1;4;20
67;2020-05-23;5;1;0;13
67;2020-05-24;1;1;6;10
67;2020-05-25;3;0;1;12
67;2020-05-26;5;0;1;12
67;2020-05-27;11;2;2;33
67;2020-05-28;12;0;3;18
67;2020-05-29;9;2;5;38
67;2020-05-30;20;0;2;21
67;2020-05-31;2;2;1;7
67;2020-06-01;0;0;1;0
67;2020-06-02;5;1;1;5
68;2020-03-19;140;12;18;24
68;2020-03-20;92;19;13;30
68;2020-03-21;83;8;20;39
68;2020-03-22;50;8;16;13
68;2020-03-23;141;21;22;14
68;2020-03-24;179;17;33;42
68;2020-03-25;200;23;52;54
68;2020-03-26;175;33;33;49
68;2020-03-27;160;19;22;37
68;2020-03-28;143;19;36;76
68;2020-03-29;113;18;24;33
68;2020-03-30;176;26;36;57
68;2020-03-31;168;36;36;95
68;2020-04-01;125;18;26;44
68;2020-04-02;161;21;26;96
68;2020-04-03;106;23;24;61
68;2020-04-04;31;9;17;72
68;2020-04-05;56;10;13;43
68;2020-04-06;98;17;41;29
68;2020-04-07;123;16;18;81
68;2020-04-08;80;18;23;73
68;2020-04-09;68;9;19;71
68;2020-04-10;85;5;18;38
68;2020-04-11;32;11;6;28
68;2020-04-12;29;8;12;14
68;2020-04-13;21;4;7;20
68;2020-04-14;72;10;13;37
68;2020-04-15;77;6;14;95
68;2020-04-16;56;8;24;91
68;2020-04-17;51;4;2;42
68;2020-04-18;26;4;5;42
68;2020-04-19;18;1;2;33
68;2020-04-20;38;8;5;20
68;2020-04-21;51;3;6;56
68;2020-04-22;20;10;4;52
68;2020-04-23;31;5;3;30
68;2020-04-24;39;5;5;33
68;2020-04-25;11;4;3;44
68;2020-04-26;19;5;7;10
68;2020-04-27;38;6;8;25
68;2020-04-28;33;3;6;61
68;2020-04-29;27;3;4;50
68;2020-04-30;43;1;9;40
68;2020-05-01;20;2;2;36
68;2020-05-02;12;4;4;21
68;2020-05-03;9;2;4;8
68;2020-05-04;44;3;5;9
68;2020-05-05;35;11;11;50
68;2020-05-06;18;0;3;35
68;2020-05-07;23;3;4;36
68;2020-05-08;16;1;2;27
68;2020-05-09;5;0;1;15
68;2020-05-10;3;0;0;3
68;2020-05-11;28;2;7;26
68;2020-05-12;29;2;4;26
68;2020-05-13;6;0;2;33
68;2020-05-14;50;0;13;64
68;2020-05-15;24;0;1;20
68;2020-05-16;8;1;1;21
68;2020-05-17;9;2;3;17
68;2020-05-18;23;6;4;11
68;2020-05-19;21;2;3;43
68;2020-05-20;18;0;3;29
68;2020-05-21;4;0;0;10
68;2020-05-22;15;2;4;36
68;2020-05-23;19;3;3;24
68;2020-05-24;0;0;0;0
68;2020-05-25;19;1;4;26
68;2020-05-26;11;1;3;24
68;2020-05-27;23;3;2;52
68;2020-05-28;8;0;2;21
68;2020-05-29;5;0;1;21
68;2020-05-30;7;1;2;16
68;2020-05-31;0;0;0;0
68;2020-06-01;0;0;0;0
68;2020-06-02;13;1;7;31
69;2020-03-19;244;28;17;46
69;2020-03-20;32;9;2;11
69;2020-03-21;70;7;2;4
69;2020-03-22;56;9;6;10
69;2020-03-23;109;22;7;8
69;2020-03-24;83;23;8;21
69;2020-03-25;128;42;10;20
69;2020-03-26;145;20;14;40
69;2020-03-27;182;37;17;58
69;2020-03-28;185;66;14;38
69;2020-03-29;104;35;15;26
69;2020-03-30;117;50;13;18
69;2020-03-31;135;29;9;45
69;2020-04-01;148;34;21;60
69;2020-04-02;112;23;20;51
69;2020-04-03;131;23;11;58
69;2020-04-04;91;28;14;60
69;2020-04-05;86;32;16;28
69;2020-04-06;66;13;20;51
69;2020-04-07;109;16;17;122
69;2020-04-08;96;15;24;79
69;2020-04-09;133;12;10;71
69;2020-04-10;86;11;13;74
69;2020-04-11;128;15;10;61
69;2020-04-12;39;4;5;29
69;2020-04-13;28;9;10;6
69;2020-04-14;63;6;16;36
69;2020-04-15;104;14;19;89
69;2020-04-16;75;13;14;54
69;2020-04-17;90;8;8;66
69;2020-04-18;66;8;14;61
69;2020-04-19;41;6;8;10
69;2020-04-20;35;7;18;29
69;2020-04-21;62;10;15;58
69;2020-04-22;61;5;6;61
69;2020-04-23;50;4;7;43
69;2020-04-24;61;7;10;59
69;2020-04-25;62;3;7;40
69;2020-04-26;18;0;7;12
69;2020-04-27;24;6;13;30
69;2020-04-28;45;2;10;75
69;2020-04-29;33;3;11;40
69;2020-04-30;39;3;12;25
69;2020-05-01;47;10;9;43
69;2020-05-02;24;6;5;10
69;2020-05-03;12;2;4;4
69;2020-05-04;13;1;7;25
69;2020-05-05;30;4;7;46
69;2020-05-06;20;4;7;43
69;2020-05-07;38;3;10;62
69;2020-05-08;25;5;2;51
69;2020-05-09;4;1;0;10
69;2020-05-10;3;1;4;6
69;2020-05-11;9;2;4;15
69;2020-05-12;15;4;5;46
69;2020-05-13;10;2;3;57
69;2020-05-14;17;3;7;33
69;2020-05-15;7;2;2;18
69;2020-05-16;42;2;10;46
69;2020-05-17;8;2;1;1
69;2020-05-18;8;1;3;30
69;2020-05-19;22;3;3;38
69;2020-05-20;9;1;0;36
69;2020-05-21;15;2;1;30
69;2020-05-22;7;0;3;3
69;2020-05-23;6;0;4;3
69;2020-05-24;2;0;0;0
69;2020-05-25;24;1;3;60
69;2020-05-26;13;0;4;25
69;2020-05-27;8;2;1;44
69;2020-05-28;8;0;6;57
69;2020-05-29;9;1;4;42
69;2020-05-30;16;9;0;7
69;2020-05-31;19;9;1;1
69;2020-06-01;0;0;0;0
69;2020-06-02;6;0;2;18
70;2020-03-19;8;2;0;1
70;2020-03-20;8;1;0;2
70;2020-03-21;3;2;0;0
70;2020-03-22;0;0;0;0
70;2020-03-23;2;1;0;0
70;2020-03-24;16;7;3;3
70;2020-03-25;15;8;3;3
70;2020-03-26;21;4;0;2
70;2020-03-27;15;3;0;9
70;2020-03-28;8;4;3;5
70;2020-03-29;7;2;1;3
70;2020-03-30;14;3;4;9
70;2020-03-31;27;8;6;11
70;2020-04-01;14;3;3;10
70;2020-04-02;21;3;6;5
70;2020-04-03;10;1;2;4
70;2020-04-04;9;3;3;6
70;2020-04-05;6;3;4;1
70;2020-04-06;9;1;7;2
70;2020-04-07;16;2;1;12
70;2020-04-08;7;2;0;3
70;2020-04-09;10;0;0;6
70;2020-04-10;5;0;2;7
70;2020-04-11;0;0;1;2
70;2020-04-12;1;0;1;2
70;2020-04-13;1;1;1;0
70;2020-04-14;12;2;1;2
70;2020-04-15;14;0;5;18
70;2020-04-16;6;0;1;5
70;2020-04-17;5;1;1;3
70;2020-04-18;2;0;0;0
70;2020-04-19;0;0;0;0
70;2020-04-20;10;2;2;13
70;2020-04-21;3;0;0;3
70;2020-04-22;3;0;2;2
70;2020-04-23;4;0;1;4
70;2020-04-24;17;0;0;3
70;2020-04-25;0;0;3;0
70;2020-04-26;2;0;1;0
70;2020-04-27;1;0;0;13
70;2020-04-28;3;0;0;6
70;2020-04-29;2;0;2;3
70;2020-04-30;2;0;0;1
70;2020-05-01;0;0;0;1
70;2020-05-02;0;0;1;0
70;2020-05-03;0;0;1;0
70;2020-05-04;6;0;2;6
70;2020-05-05;2;1;0;1
70;2020-05-06;4;0;0;7
70;2020-05-07;4;0;0;20
70;2020-05-08;1;1;1;2
70;2020-05-09;2;0;0;0
70;2020-05-10;1;0;0;0
70;2020-05-11;3;0;1;2
70;2020-05-12;1;0;0;5
70;2020-05-13;0;0;0;2
70;2020-05-14;1;0;1;0
70;2020-05-15;0;1;0;2
70;2020-05-16;0;0;0;0
70;2020-05-17;0;0;0;0
70;2020-05-18;1;0;1;2
70;2020-05-19;0;0;0;5
70;2020-05-20;0;0;0;1
70;2020-05-21;0;0;0;0
70;2020-05-22;0;0;0;0
70;2020-05-23;0;0;0;0
70;2020-05-24;0;0;0;0
70;2020-05-25;0;0;0;10
70;2020-05-26;1;0;0;15
70;2020-05-27;0;0;0;1
70;2020-05-28;0;0;0;1
70;2020-05-29;0;0;0;0
70;2020-05-30;0;0;0;0
70;2020-05-31;0;0;0;0
70;2020-06-01;0;0;0;0
70;2020-06-02;0;0;0;4
71;2020-03-19;18;3;2;5
71;2020-03-20;10;2;1;3
71;2020-03-21;11;1;2;10
71;2020-03-22;41;0;2;27
71;2020-03-23;22;1;1;3
71;2020-03-24;63;5;7;49
71;2020-03-25;43;3;5;21
71;2020-03-26;66;3;4;21
71;2020-03-27;23;5;3;5
71;2020-03-28;37;5;2;17
71;2020-03-29;14;1;2;6
71;2020-03-30;11;11;7;1
71;2020-03-31;28;3;5;14
71;2020-04-01;24;8;3;17
71;2020-04-02;19;4;3;21
71;2020-04-03;21;3;7;22
71;2020-04-04;14;3;3;10
71;2020-04-05;13;0;2;2
71;2020-04-06;46;3;4;22
71;2020-04-07;27;4;5;22
71;2020-04-08;23;5;1;19
71;2020-04-09;23;3;6;13
71;2020-04-10;17;2;8;12
71;2020-04-11;19;1;2;23
71;2020-04-12;6;3;1;4
71;2020-04-13;2;2;0;1
71;2020-04-14;14;0;5;5
71;2020-04-15;28;1;7;12
71;2020-04-16;30;1;9;19
71;2020-04-17;27;1;2;12
71;2020-04-18;7;2;1;5
71;2020-04-19;9;3;4;8
71;2020-04-20;13;1;3;2
71;2020-04-21;29;3;12;23
71;2020-04-22;43;2;2;25
71;2020-04-23;12;0;4;4
71;2020-04-24;13;1;5;22
71;2020-04-25;15;0;1;6
71;2020-04-26;5;1;2;2
71;2020-04-27;16;1;5;3
71;2020-04-28;32;2;3;14
71;2020-04-29;30;0;3;17
71;2020-04-30;28;2;1;24
71;2020-05-01;5;0;0;12
71;2020-05-02;1;0;1;0
71;2020-05-03;6;3;3;3
71;2020-05-04;4;0;3;7
71;2020-05-05;12;0;0;11
71;2020-05-06;9;0;1;8
71;2020-05-07;5;0;1;8
71;2020-05-08;6;3;4;12
71;2020-05-09;2;0;1;2
71;2020-05-10;3;0;2;2
71;2020-05-11;4;1;4;5
71;2020-05-12;1;0;3;14
71;2020-05-13;11;0;3;12
71;2020-05-14;5;1;0;4
71;2020-05-15;5;2;1;9
71;2020-05-16;1;1;0;2
71;2020-05-17;0;0;0;0
71;2020-05-18;8;0;2;3
71;2020-05-19;9;1;4;11
71;2020-05-20;3;0;0;11
71;2020-05-21;0;0;0;2
71;2020-05-22;3;1;0;10
71;2020-05-23;1;0;0;0
71;2020-05-24;0;0;0;1
71;2020-05-25;10;2;2;11
71;2020-05-26;4;0;0;15
71;2020-05-27;3;0;0;6
71;2020-05-28;3;0;0;6
71;2020-05-29;3;0;2;10
71;2020-05-30;0;0;0;0
71;2020-05-31;0;0;0;0
71;2020-06-01;0;0;0;0
71;2020-06-02;3;0;0;13
72;2020-03-19;3;0;0;4
72;2020-03-20;0;0;0;0
72;2020-03-21;3;0;0;0
72;2020-03-22;5;1;0;1
72;2020-03-23;6;1;1;0
72;2020-03-24;9;1;0;6
72;2020-03-25;4;1;0;1
72;2020-03-26;24;3;1;7
72;2020-03-27;16;6;1;2
72;2020-03-28;33;6;1;3
72;2020-03-29;26;1;1;7
72;2020-03-30;22;6;1;5
72;2020-03-31;20;2;4;12
72;2020-04-01;18;5;4;12
72;2020-04-02;18;1;3;8
72;2020-04-03;14;2;2;12
72;2020-04-04;5;0;0;8
72;2020-04-05;9;2;1;4
72;2020-04-06;5;0;2;5
72;2020-04-07;14;3;0;8
72;2020-04-08;16;1;1;10
72;2020-04-09;26;0;1;10
72;2020-04-10;7;1;1;2
72;2020-04-11;13;4;1;8
72;2020-04-12;9;1;2;3
72;2020-04-13;5;0;0;1
72;2020-04-14;11;2;6;14
72;2020-04-15;20;0;0;20
72;2020-04-16;12;0;1;12
72;2020-04-17;6;0;1;7
72;2020-04-18;9;3;1;7
72;2020-04-19;4;0;2;1
72;2020-04-20;9;0;3;2
72;2020-04-21;5;0;1;8
72;2020-04-22;7;0;1;4
72;2020-04-23;14;2;1;8
72;2020-04-24;9;0;3;4
72;2020-04-25;7;1;1;5
72;2020-04-26;5;1;0;0
72;2020-04-27;5;0;2;10
72;2020-04-28;5;0;3;7
72;2020-04-29;4;0;2;9
72;2020-04-30;3;0;0;9
72;2020-05-01;11;0;0;3
72;2020-05-02;2;1;0;0
72;2020-05-03;3;0;2;1
72;2020-05-04;1;0;4;0
72;2020-05-05;7;1;1;9
72;2020-05-06;6;0;2;3
72;2020-05-07;2;0;0;0
72;2020-05-08;4;0;0;5
72;2020-05-09;3;0;3;1
72;2020-05-10;4;0;1;0
72;2020-05-11;0;0;1;2
72;2020-05-12;4;0;1;6
72;2020-05-13;6;0;0;4
72;2020-05-14;5;0;1;4
72;2020-05-15;2;0;0;5
72;2020-05-16;1;0;2;2
72;2020-05-17;1;0;0;1
72;2020-05-18;1;0;2;4
72;2020-05-19;0;0;0;5
72;2020-05-20;1;0;0;3
72;2020-05-21;1;0;0;4
72;2020-05-22;3;0;0;1
72;2020-05-23;0;0;1;3
72;2020-05-24;1;0;0;1
72;2020-05-25;0;0;0;1
72;2020-05-26;0;0;0;1
72;2020-05-27;1;0;2;3
72;2020-05-28;0;0;0;1
72;2020-05-29;0;0;1;6
72;2020-05-30;0;0;0;3
72;2020-05-31;0;0;0;0
72;2020-06-01;0;0;0;0
72;2020-06-02;3;0;0;3
73;2020-03-19;9;2;0;4
73;2020-03-20;5;0;0;1
73;2020-03-21;2;0;0;0
73;2020-03-22;8;1;0;0
73;2020-03-23;6;2;1;5
73;2020-03-24;6;1;0;3
73;2020-03-25;17;2;1;2
73;2020-03-26;11;6;0;1
73;2020-03-27;13;2;1;5
73;2020-03-28;7;2;0;1
73;2020-03-29;20;1;1;2
73;2020-03-30;13;7;1;8
73;2020-03-31;34;6;0;19
73;2020-04-01;46;4;1;33
73;2020-04-02;34;4;8;22
73;2020-04-03;5;2;1;11
73;2020-04-04;6;0;0;2
73;2020-04-05;6;0;1;2
73;2020-04-06;9;2;3;6
73;2020-04-07;21;2;1;13
73;2020-04-08;9;0;1;9
73;2020-04-09;18;2;0;19
73;2020-04-10;12;0;3;10
73;2020-04-11;8;0;0;13
73;2020-04-12;6;1;0;6
73;2020-04-13;5;2;1;1
73;2020-04-14;6;0;4;17
73;2020-04-15;7;4;0;10
73;2020-04-16;6;1;2;4
73;2020-04-17;14;0;1;15
73;2020-04-18;7;1;1;10
73;2020-04-19;6;0;0;4
73;2020-04-20;4;2;4;1
73;2020-04-21;12;1;2;9
73;2020-04-22;2;0;1;4
73;2020-04-23;10;1;1;12
73;2020-04-24;6;0;1;2
73;2020-04-25;10;0;0;9
73;2020-04-26;2;0;0;3
73;2020-04-27;4;0;0;4
73;2020-04-28;6;2;0;11
73;2020-04-29;1;0;0;5
73;2020-04-30;3;0;1;6
73;2020-05-01;2;0;2;4
73;2020-05-02;0;0;1;0
73;2020-05-03;1;0;0;0
73;2020-05-04;3;0;3;2
73;2020-05-05;8;1;4;4
73;2020-05-06;1;0;1;1
73;2020-05-07;2;0;3;9
73;2020-05-08;1;0;0;1
73;2020-05-09;1;0;0;1
73;2020-05-10;0;1;1;0
73;2020-05-11;3;1;0;1
73;2020-05-12;2;0;1;3
73;2020-05-13;1;0;0;2
73;2020-05-14;3;0;1;5
73;2020-05-15;2;0;0;0
73;2020-05-16;1;0;0;3
73;2020-05-17;1;0;1;0
73;2020-05-18;0;0;0;1
73;2020-05-19;2;1;0;4
73;2020-05-20;3;1;2;3
73;2020-05-21;0;0;0;0
73;2020-05-22;1;0;0;3
73;2020-05-23;2;0;2;0
73;2020-05-24;0;0;0;0
73;2020-05-25;0;0;0;1
73;2020-05-26;1;0;1;2
73;2020-05-27;3;0;2;5
73;2020-05-28;0;0;0;0
73;2020-05-29;1;0;2;1
73;2020-05-30;1;1;0;3
73;2020-05-31;0;0;0;0
73;2020-06-01;1;0;0;0
73;2020-06-02;0;0;0;0
74;2020-03-19;13;2;1;6
74;2020-03-20;23;0;0;4
74;2020-03-21;15;1;1;6
74;2020-03-22;16;3;2;2
74;2020-03-23;26;8;3;3
74;2020-03-24;14;7;2;10
74;2020-03-25;36;6;1;11
74;2020-03-26;35;7;1;13
74;2020-03-27;40;7;3;10
74;2020-03-28;37;5;4;17
74;2020-03-29;45;12;3;7
74;2020-03-30;46;9;1;14
74;2020-03-31;24;9;3;15
74;2020-04-01;39;11;9;25
74;2020-04-02;44;8;7;34
74;2020-04-03;39;5;6;13
74;2020-04-04;16;3;3;23
74;2020-04-05;38;10;1;7
74;2020-04-06;15;5;8;10
74;2020-04-07;25;7;4;27
74;2020-04-08;29;3;5;29
74;2020-04-09;26;3;4;19
74;2020-04-10;15;1;2;14
74;2020-04-11;39;2;6;33
74;2020-04-12;14;0;3;8
74;2020-04-13;11;2;1;7
74;2020-04-14;14;0;0;9
74;2020-04-15;23;1;2;20
74;2020-04-16;17;3;9;30
74;2020-04-17;18;1;4;26
74;2020-04-18;28;2;2;11
74;2020-04-19;12;0;5;6
74;2020-04-20;6;1;8;12
74;2020-04-21;16;4;3;17
74;2020-04-22;9;0;1;12
74;2020-04-23;4;0;4;16
74;2020-04-24;12;1;0;24
74;2020-04-25;8;0;3;11
74;2020-04-26;7;0;2;5
74;2020-04-27;9;0;3;9
74;2020-04-28;15;1;4;14
74;2020-04-29;12;1;3;19
74;2020-04-30;10;1;0;9
74;2020-05-01;7;0;1;6
74;2020-05-02;6;0;0;6
74;2020-05-03;4;0;3;5
74;2020-05-04;6;1;2;2
74;2020-05-05;9;0;4;7
74;2020-05-06;3;0;2;9
74;2020-05-07;9;0;3;14
74;2020-05-08;2;0;0;14
74;2020-05-09;9;0;0;1
74;2020-05-10;2;0;0;1
74;2020-05-11;2;0;1;6
74;2020-05-12;2;0;1;16
74;2020-05-13;6;0;0;7
74;2020-05-14;8;1;0;11
74;2020-05-15;4;0;1;9
74;2020-05-16;4;1;0;4
74;2020-05-17;3;1;0;2
74;2020-05-18;3;0;0;4
74;2020-05-19;3;0;1;10
74;2020-05-20;1;0;2;7
74;2020-05-21;1;0;0;4
74;2020-05-22;1;0;0;4
74;2020-05-23;1;1;0;3
74;2020-05-24;2;0;0;1
74;2020-05-25;3;0;0;5
74;2020-05-26;1;0;2;5
74;2020-05-27;1;0;0;1
74;2020-05-28;1;0;0;2
74;2020-05-29;0;0;0;4
74;2020-05-30;1;0;0;1
74;2020-05-31;0;0;0;7
