pruid,prname,prnameFR,date,numconf,numprob,numdeaths,numtotal,numtested,numrecover,percentrecover,ratetested,numtoday,percentoday,ratetotal,ratedeaths,deathstoday,percentdeath,testedtoday,recoveredtoday,percentactive
13,New Brunswick,Nouveau-Brunswick,07-06-2020,137,0,1,137,31445,121,88.32,40479,1,0.74,17.64,0.129,0,0.73,362,0,10.95
12,Nova Scotia,Nouvelle-Écosse,07-06-2020,1059,0,61,1059,46688,999,94.33,48063,1,0.09,109.02,6.280,0,5.76,309,0,-0.09
11,Prince Edward Island,Île-du-Prince-Édouard,07-06-2020,27,0,0,27,7444,27,100.00,47430,0,0.00,17.20,0.000,0,0.00,247,0,0.00
60,Yukon,Yukon,07-06-2020,11,0,0,11,1201,11,100.00,29397,0,0.00,26.93,0.000,0,0.00,0,0,0.00
61,Northwest Territories,Territoires du Nord-Ouest,07-06-2020,5,0,0,5,2097,5,100.00,46781,0,0.00,11.15,0.000,0,0.00,0,0,0.00
62,Nunavut,Nunavut,07-06-2020,0,0,0,0,835,0,N/A,21532,0,0.00,0.00,0.000,0,,5,0,
99,Repatriated travellers,Voyageurs rapatriés,07-06-2020,13,0,,13,76,13,100.00,,0,0.00,,,,,0,0,
1,Canada,Canada,07-06-2020,95688,11,7800,95699,1896822,54233,56.67,50462,642,0.68,254.59,20.751,27,8.15,28545,619,35.18
59,British Columbia,Colombie-Britannique,08-06-2020,2659,0,167,2659,133367,2309,86.84,26298,27,1.03,52.43,3.293,0,6.28,580,37,6.88
48,Alberta,Alberta,08-06-2020,7202,0,149,7202,268663,6698,93.00,61460,64,0.90,164.76,3.409,3,2.07,9632,42,4.93
47,Saskatchewan,Saskatchewan,08-06-2020,654,0,13,654,47010,624,95.41,40027,4,0.62,55.69,1.107,2,1.99,454,1,2.60
46,Manitoba,Manitoba,08-06-2020,289,11,7,300,48706,284,94.67,35566,0,0.00,21.91,0.511,0,2.33,2038,0,3.00
35,Ontario,Ontario,08-06-2020,30860,0,2450,30860,838542,24492,79.36,57566,243,0.79,211.86,16.819,24,7.94,14855,240,12.70
24,Quebec,Québec,08-06-2020,53047,0,4984,53047,489877,18994,35.81,57735,198,0.37,625.19,58.739,6,9.40,4905,280,54.80
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,08-06-2020,261,0,3,261,13423,256,98.08,25737,0,0.00,50.04,0.575,0,1.15,88,0,0.77
13,New Brunswick,Nouveau-Brunswick,08-06-2020,146,0,1,146,31781,121,82.88,40911,9,6.57,18.79,0.129,0,0.68,336,0,16.44
12,Nova Scotia,Nouvelle-Écosse,08-06-2020,1059,0,61,1059,47017,999,94.33,48402,0,0.00,109.02,6.280,0,5.76,329,0,-0.09
11,Prince Edward Island,Île-du-Prince-Édouard,08-06-2020,27,0,0,27,7494,27,100.00,47749,0,0.00,17.20,0.000,0,0.00,50,0,0.00
60,Yukon,Yukon,08-06-2020,11,0,0,11,1214,11,100.00,29716,0,0.00,26.93,0.000,0,0.00,13,0,0.00
61,Northwest Territories,Territoires du Nord-Ouest,08-06-2020,5,0,0,5,2130,5,100.00,47517,0,0.00,11.15,0.000,0,0.00,33,0,0.00
62,Nunavut,Nunavut,08-06-2020,0,0,0,0,841,0,N/A,21686,0,0.00,0.00,0.000,0,,6,0,
99,Repatriated travellers,Voyageurs rapatriés,08-06-2020,13,0,,13,76,13,100.00,,0,0.00,,,,,0,0,
1,Canada,Canada,08-06-2020,96233,11,7835,96244,1930141,54833,56.97,51348,545,0.57,256.04,20.844,35,8.14,33319,600,34.89
59,British Columbia,Colombie-Britannique,09-06-2020,2669,0,167,2669,135454,2319,86.89,26710,10,0.38,52.63,3.293,0,6.26,2087,10,6.86
48,Alberta,Alberta,09-06-2020,7229,0,151,7229,272967,6722,92.99,62445,27,0.37,165.37,3.454,2,2.09,4304,24,4.92
47,Saskatchewan,Saskatchewan,09-06-2020,656,0,13,656,47247,624,95.12,40229,2,0.31,55.86,1.107,0,1.98,237,0,2.90
46,Manitoba,Manitoba,09-06-2020,289,11,7,300,49296,285,95.00,35997,0,0.00,21.91,0.511,0,2.33,590,1,2.67
35,Ontario,Ontario,09-06-2020,31090,0,2464,31090,851609,24829,79.86,58463,230,0.75,213.43,16.915,14,7.93,13067,337,12.21
24,Quebec,Québec,09-06-2020,53185,0,5029,53185,493724,19361,36.40,58188,138,0.26,626.81,59.270,45,9.46,3847,367,54.14
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,09-06-2020,261,0,3,261,13705,256,98.08,26278,0,0.00,50.04,0.575,0,1.15,282,0,0.77
13,New Brunswick,Nouveau-Brunswick,09-06-2020,147,0,1,147,32205,121,82.31,41457,1,0.68,18.92,0.129,0,0.68,424,0,17.01
12,Nova Scotia,Nouvelle-Écosse,09-06-2020,1060,0,62,1060,47489,999,94.25,48887,1,0.09,109.12,6.383,1,5.85,472,0,-0.09
11,Prince Edward Island,Île-du-Prince-Édouard,09-06-2020,27,0,0,27,7734,27,100.00,49278,0,0.00,17.20,0.000,0,0.00,240,0,0.00
60,Yukon,Yukon,09-06-2020,11,0,0,11,1219,11,100.00,29838,0,0.00,26.93,0.000,0,0.00,5,0,0.00
61,Northwest Territories,Territoires du Nord-Ouest,09-06-2020,5,0,0,5,2139,5,100.00,47718,0,0.00,11.15,0.000,0,0.00,9,0,0.00
62,Nunavut,Nunavut,09-06-2020,0,0,0,0,855,0,N/A,22047,0,0.00,0.00,0.000,0,,14,0,
99,Repatriated travellers,Voyageurs rapatriés,09-06-2020,13,0,,13,76,13,100.00,,0,0.00,,,,,0,0,
1,Canada,Canada,09-06-2020,96642,11,7897,96653,1955719,55572,57.50,52029,409,0.42,257.13,21.009,62,8.17,25578,739,34.33
59,British Columbia,Colombie-Britannique,10-06-2020,2680,0,167,2680,137001,2328,86.87,27015,11,0.41,52.85,3.293,0,6.23,1547,9,6.90
48,Alberta,Alberta,10-06-2020,7276,0,151,7276,278556,6754,92.83,63724,47,0.65,166.45,3.454,0,2.08,5589,32,5.10
47,Saskatchewan,Saskatchewan,10-06-2020,658,0,13,658,47730,624,94.83,40640,2,0.30,56.03,1.107,0,1.98,483,0,3.19
46,Manitoba,Manitoba,10-06-2020,289,11,7,300,49929,285,95.00,36459,0,0.00,21.91,0.511,0,2.33,633,0,2.67
35,Ontario,Ontario,10-06-2020,31341,0,2475,31341,870898,25380,80.98,59788,251,0.81,215.16,16.991,11,7.90,19289,551,11.12
24,Quebec,Québec,10-06-2020,53341,0,5081,53341,498550,19841,37.20,58757,156,0.29,628.65,59.882,52,9.53,4826,480,53.28
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,10-06-2020,261,0,3,261,13870,256,98.08,26594,0,0.00,50.04,0.575,0,1.15,165,0,0.77
13,New Brunswick,Nouveau-Brunswick,10-06-2020,151,0,1,151,32562,121,80.13,41917,4,2.72,19.44,0.129,0,0.66,357,0,19.21
12,Nova Scotia,Nouvelle-Écosse,10-06-2020,1061,0,62,1061,47962,994,93.69,49374,1,0.09,109.22,6.383,0,5.84,473,-5,0.47
11,Prince Edward Island,Île-du-Prince-Édouard,10-06-2020,27,0,0,27,7879,27,100.00,50202,0,0.00,17.20,0.000,0,0.00,145,0,0.00
60,Yukon,Yukon,10-06-2020,11,0,0,11,1228,11,100.00,30058,0,0.00,26.93,0.000,0,0.00,9,0,0.00
61,Northwest Territories,Territoires du Nord-Ouest,10-06-2020,5,0,0,5,2147,5,100.00,47896,0,0.00,11.15,0.000,0,0.00,8,0,0.00
62,Nunavut,Nunavut,10-06-2020,0,0,0,0,867,0,N/A,22357,0,0.00,0.00,0.000,0,,12,0,
99,Repatriated travellers,Voyageurs rapatriés,10-06-2020,13,0,,13,76,13,100.00,,0,0.00,,,,,0,0,
1,Canada,Canada,10-06-2020,97114,11,7960,97125,1989255,56639,58.32,52921,472,0.49,258.38,21.176,63,8.20,33536,1067,33.49
59,British Columbia,Colombie-Britannique,11-06-2020,2694,0,167,2694,138319,2344,87.01,27275,14,0.52,53.12,3.293,0,6.20,1318,16,6.79
48,Alberta,Alberta,11-06-2020,7316,0,149,7316,284788,6788,92.78,65149,40,0.55,167.36,3.409,-2,2.04,6232,34,5.18
47,Saskatchewan,Saskatchewan,11-06-2020,660,0,13,660,48356,626,94.85,41173,2,0.30,56.20,1.107,0,1.97,626,2,3.18
46,Manitoba,Manitoba,11-06-2020,289,11,7,300,50663,286,95.33,36995,0,0.00,21.91,0.511,0,2.33,734,1,2.33
35,Ontario,Ontario,11-06-2020,31544,0,2487,31544,894443,25885,82.06,61404,203,0.65,216.55,17.073,12,7.88,23545,505,10.06
24,Quebec,Québec,11-06-2020,53485,0,5105,53485,504056,20299,37.95,59406,144,0.27,630.35,60.165,24,9.54,5506,458,52.50
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,11-06-2020,261,0,3,261,14071,256,98.08,26980,0,0.00,50.04,0.575,0,1.15,201,0,0.77
13,New Brunswick,Nouveau-Brunswick,11-06-2020,153,0,1,153,32928,123,80.39,42388,2,1.32,19.70,0.129,0,0.65,366,2,18.95
12,Nova Scotia,Nouvelle-Écosse,11-06-2020,1061,0,62,1061,48411,995,93.78,49837,0,0.00,109.22,6.383,0,5.84,449,1,0.38
11,Prince Edward Island,Île-du-Prince-Édouard,11-06-2020,27,0,0,27,8110,27,100.00,51673,0,0.00,17.20,0.000,0,0.00,231,0,0.00
60,Yukon,Yukon,11-06-2020,11,0,0,11,1232,11,100.00,30156,0,0.00,26.93,0.000,0,0.00,4,0,0.00
61,Northwest Territories,Territoires du Nord-Ouest,11-06-2020,5,0,0,5,2166,5,100.00,48320,0,0.00,11.15,0.000,0,0.00,19,0,0.00
62,Nunavut,Nunavut,11-06-2020,0,0,0,0,877,0,N/A,22615,0,0.00,0.00,0.000,0,,10,0,
99,Repatriated travellers,Voyageurs rapatriés,11-06-2020,13,0,,13,76,13,100.00,,0,0.00,,,,,0,0,
1,Canada,Canada,11-06-2020,97519,11,7994,97530,2028496,57658,59.12,53965,405,0.42,259.46,21.267,34,8.20,39241,1019,32.69
59,British Columbia,Colombie-Britannique,12-06-2020,2709,0,168,2709,139950,2354,86.90,27596,15,0.56,53.42,3.313,1,6.20,1631,10,6.90
48,Alberta,Alberta,12-06-2020,7346,0,149,7346,291329,6811,92.72,66646,30,0.41,168.05,3.409,0,2.03,6541,23,5.25
47,Saskatchewan,Saskatchewan,12-06-2020,663,0,13,663,48904,627,94.57,41639,3,0.45,56.45,1.107,0,1.96,548,1,3.47
46,Manitoba,Manitoba,12-06-2020,290,11,7,301,51402,289,96.01,37534,1,0.33,21.98,0.511,0,2.33,739,3,1.66
35,Ontario,Ontario,12-06-2020,31726,0,2498,31726,921851,26187,82.54,63285,182,0.58,217.80,17.149,11,7.87,27408,302,9.59
24,Quebec,Québec,12-06-2020,53666,0,5148,53666,509452,20823,38.80,60042,181,0.34,632.48,60.672,43,9.59,5396,524,51.61
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,12-06-2020,261,0,3,261,14236,256,98.08,27296,0,0.00,50.04,0.575,0,1.15,165,0,0.77
13,New Brunswick,Nouveau-Brunswick,12-06-2020,154,0,1,154,33327,125,81.17,42901,1,0.65,19.82,0.129,0,0.65,399,2,18.18
12,Nova Scotia,Nouvelle-Écosse,12-06-2020,1061,0,62,1061,49024,995,93.78,50468,0,0.00,109.22,6.383,0,5.84,613,0,0.38
11,Prince Edward Island,Île-du-Prince-Édouard,12-06-2020,27,0,0,27,8241,27,100.00,52508,0,0.00,17.20,0.000,0,0.00,131,0,0.00
60,Yukon,Yukon,12-06-2020,11,0,0,11,1235,11,100.00,30230,0,0.00,26.93,0.000,0,0.00,3,0,0.00
61,Northwest Territories,Territoires du Nord-Ouest,12-06-2020,5,0,0,5,2177,5,100.00,48566,0,0.00,11.15,0.000,0,0.00,11,0,0.00
62,Nunavut,Nunavut,12-06-2020,0,0,0,0,892,0,N/A,23002,0,0.00,0.00,0.000,0,,15,0,
99,Repatriated travellers,Voyageurs rapatriés,12-06-2020,13,0,,13,76,13,100.00,,0,0.00,,,,,0,0,
1,Canada,Canada,12-06-2020,97932,11,8049,97943,2072096,58523,59.75,55125,413,0.42,260.56,21.413,55,8.22,43600,865,32.03
59,British Columbia,Colombie-Britannique,13-06-2020,2709,0,168,2709,141630,2354,86.90,27928,0,0.00,53.42,3.313,0,6.20,1680,0,6.90
48,Alberta,Alberta,13-06-2020,7383,0,150,7383,297108,6830,92.51,67968,37,0.50,168.90,3.431,1,2.03,5779,19,5.46
47,Saskatchewan,Saskatchewan,13-06-2020,664,0,13,664,49412,628,94.58,42072,1,0.15,56.54,1.107,0,1.96,508,1,3.46
46,Manitoba,Manitoba,13-06-2020,292,11,7,303,52048,289,95.38,38006,2,0.66,22.13,0.511,0,2.31,646,0,2.31
35,Ontario,Ontario,13-06-2020,31992,0,2507,31992,948410,26538,82.95,65109,266,0.84,219.63,17.211,9,7.84,26559,351,9.21
24,Quebec,Québec,13-06-2020,53824,0,5195,53824,514868,21281,39.54,60680,158,0.29,634.35,61.226,47,9.65,5416,458,50.81
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,13-06-2020,261,0,3,261,14419,256,98.08,27647,0,0.00,50.04,0.575,0,1.15,183,0,0.77
13,New Brunswick,Nouveau-Brunswick,13-06-2020,157,0,2,157,33759,126,80.25,43458,3,1.95,20.21,0.257,1,1.27,432,1,18.47
12,Nova Scotia,Nouvelle-Écosse,13-06-2020,1061,0,62,1061,49644,996,93.87,51106,0,0.00,109.22,6.383,0,5.84,620,1,0.28
11,Prince Edward Island,Île-du-Prince-Édouard,13-06-2020,27,0,0,27,8241,27,100.00,52508,0,0.00,17.20,0.000,0,0.00,0,0,0.00
60,Yukon,Yukon,13-06-2020,11,0,0,11,1235,11,100.00,30230,0,0.00,26.93,0.000,0,0.00,0,0,0.00
61,Northwest Territories,Territoires du Nord-Ouest,13-06-2020,5,0,0,5,2177,5,100.00,48566,0,0.00,11.15,0.000,0,0.00,0,0,0.00
62,Nunavut,Nunavut,13-06-2020,0,0,0,0,897,0,N/A,23130,0,0.00,0.00,0.000,0,,5,0,
99,Repatriated travellers,Voyageurs rapatriés,13-06-2020,13,0,,13,76,13,100.00,,0,0.00,,,,,0,0,
1,Canada,Canada,13-06-2020,98399,11,8107,98410,2113924,59354,60.31,56237,467,0.48,261.80,21.567,58,8.24,41828,831,31.45
59,British Columbia,Colombie-Britannique,14-06-2020,2709,0,168,2709,143333,2354,86.90,28263,0,0.00,53.42,3.313,0,6.20,1703,0,6.90
48,Alberta,Alberta,14-06-2020,7433,0,150,7433,303912,6861,92.30,69524,50,0.68,170.04,3.431,0,2.02,6804,31,5.68
47,Saskatchewan,Saskatchewan,14-06-2020,665,0,13,665,49843,628,94.44,42439,1,0.15,56.62,1.107,0,1.95,431,0,3.61
46,Manitoba,Manitoba,14-06-2020,293,11,7,304,52650,289,95.07,38446,1,0.33,22.20,0.511,0,2.30,602,0,2.63
35,Ontario,Ontario,14-06-2020,32189,0,2519,32189,970926,26961,83.76,66655,197,0.62,220.98,17.293,12,7.83,22516,423,8.42
24,Quebec,Québec,14-06-2020,53952,0,5222,53952,520873,21742,40.30,61388,128,0.24,635.85,61.544,27,9.68,6005,461,50.02
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,14-06-2020,261,0,3,261,14592,256,98.08,27979,0,0.00,50.04,0.575,0,1.15,173,0,0.77
13,New Brunswick,Nouveau-Brunswick,14-06-2020,157,0,2,157,33954,129,82.17,43709,0,0.00,20.21,0.257,0,1.27,195,3,16.56
12,Nova Scotia,Nouvelle-Écosse,14-06-2020,1061,0,62,1061,50066,996,93.87,51540,0,0.00,109.22,6.383,0,5.84,422,0,0.28
11,Prince Edward Island,Île-du-Prince-Édouard,14-06-2020,27,0,0,27,8241,27,100.00,52508,0,0.00,17.20,0.000,0,0.00,0,0,0.00
60,Yukon,Yukon,14-06-2020,11,0,0,11,1235,11,100.00,30230,0,0.00,26.93,0.000,0,0.00,0,0,0.00
61,Northwest Territories,Territoires du Nord-Ouest,14-06-2020,5,0,0,5,2177,5,100.00,48566,0,0.00,11.15,0.000,0,0.00,0,0,0.00
62,Nunavut,Nunavut,14-06-2020,0,0,0,0,898,0,N/A,23156,0,0.00,0.00,0.000,0,,1,0,
99,Repatriated travellers,Voyageurs rapatriés,14-06-2020,13,0,,13,76,13,100.00,,0,0.00,,,,,0,0,
1,Canada,Canada,14-06-2020,98776,11,8146,98787,2152776,60272,61.01,57271,377,0.38,262.81,21.671,39,8.25,38852,918,30.74
