Date,Country,AreaCode,Area,TotalCases
2020-04-14,England,E10000015,Hertfordshire,1713
2020-04-14,England,E09000017,Hillingdon,573
2020-04-14,England,E09000018,Hounslow,531
2020-04-14,England,E09000019,Islington,353
2020-04-14,England,E09000020,Kensington and Chelsea,390
2020-04-14,England,E10000016,Kent,2025
2020-04-14,England,E06000010,"Kingston upon Hull, City of",190
2020-04-14,England,E09000021,Kingston upon Thames,338
2020-04-14,England,E08000034,Kirklees,386
2020-04-14,England,E08000011,Knowsley,352
2020-04-14,England,E09000022,Lambeth,973
2020-04-14,England,E10000017,Lancashire,1873
2020-04-14,England,E08000035,Leeds,769
2020-04-14,England,E06000016,Leicester,432
2020-04-14,England,E10000018,Leicestershire,593
2020-04-14,England,E09000023,Lewisham,750
2020-04-14,England,E10000019,Lincolnshire,554
2020-04-14,England,E08000012,Liverpool,1042
2020-04-14,England,E06000032,Luton,458
2020-04-14,England,E08000003,Manchester,851
2020-04-14,England,E06000035,Medway,438
2020-04-14,England,E09000024,Merton,550
2020-04-14,England,E06000002,Middlesbrough,341
2020-04-14,England,E06000042,Milton Keynes,349
2020-04-14,England,E08000021,Newcastle upon Tyne,658
2020-04-14,England,E09000025,Newham,818
2020-04-14,England,E10000020,Norfolk,844
2020-04-14,England,E06000012,North East Lincolnshire,90
2020-04-14,England,E06000013,North Lincolnshire,151
2020-04-14,England,E06000024,North Somerset,136
2020-04-14,England,E08000022,North Tyneside,345
2020-04-14,England,E10000023,North Yorkshire,548
2020-04-14,England,E10000021,Northamptonshire,812
2020-04-14,England,E06000057,Northumberland,519
2020-04-14,England,E06000018,Nottingham,341
2020-04-14,England,E10000024,Nottinghamshire,787
2020-04-14,England,E08000004,Oldham,525
2020-04-14,England,E10000025,Oxfordshire,1089
2020-04-14,England,E06000031,Peterborough,124
2020-04-14,England,E06000026,Plymouth,178
2020-04-14,England,E06000044,Portsmouth,205
2020-04-14,England,E06000038,Reading,294
2020-04-14,England,E09000026,Redbridge,568
2020-04-14,England,E06000003,Redcar and Cleveland,201
2020-04-14,England,E09000027,Richmond upon Thames,305
2020-04-14,England,E08000005,Rochdale,394
2020-04-14,England,E08000018,Rotherham,442
2020-04-14,England,E08000006,Salford,502
2020-04-14,England,E08000028,Sandwell,659
2020-04-14,England,E08000014,Sefton,587
2020-04-14,England,E08000019,Sheffield,1510
2020-04-14,England,E06000051,Shropshire,293
2020-04-14,England,E06000039,Slough,282
2020-04-14,England,E08000029,Solihull,398
2020-04-14,England,E10000027,Somerset,265
2020-04-14,England,E06000025,South Gloucestershire,230
2020-04-14,England,E08000023,South Tyneside,282
2020-04-14,England,E06000045,Southampton,301
2020-04-14,England,E06000033,Southend-on-Sea,245
2020-04-14,England,E09000028,Southwark,1029
2020-04-14,England,E08000013,St. Helens,422
2020-04-14,England,E10000028,Staffordshire,1080
2020-04-14,England,E08000007,Stockport,575
2020-04-14,England,E06000004,Stockton-on-Tees,246
2020-04-14,England,E06000021,Stoke-on-Trent,240
2020-04-14,England,E10000029,Suffolk,568
2020-04-14,England,E08000024,Sunderland,770
2020-04-14,England,E10000030,Surrey,1849
2020-04-14,England,E09000029,Sutton,536
2020-04-14,England,E06000030,Swindon,228
2020-04-14,England,E08000008,Tameside,341
2020-04-14,England,E06000020,Telford and Wrekin,144
2020-04-14,England,E06000034,Thurrock,216
2020-04-14,England,E06000027,Torbay,107
2020-04-14,England,E09000030,Tower Hamlets,524
2020-04-14,England,E08000009,Trafford,439
2020-04-14,England,E08000036,Wakefield,364
2020-04-14,England,E08000030,Walsall,631
2020-04-14,England,E09000031,Waltham Forest,594
2020-04-14,England,E09000032,Wandsworth,795
2020-04-14,England,E06000007,Warrington,404
2020-04-14,England,E10000031,Warwickshire,765
2020-04-14,England,E06000037,West Berkshire,198
2020-04-14,England,E10000032,West Sussex,754
2020-04-14,England,E09000033,Westminster,529
2020-04-14,England,E08000010,Wigan,479
2020-04-14,England,E06000054,Wiltshire,283
2020-04-14,England,E06000040,Windsor and Maidenhead,175
2020-04-14,England,E08000015,Wirral,696
2020-04-14,England,E06000041,Wokingham,226
2020-04-14,England,E08000031,Wolverhampton,514
2020-04-14,England,E10000034,Worcestershire,787
2020-04-14,England,E06000014,York,153
2020-04-14,Scotland,S08000015,Ayrshire and Arran,416
2020-04-14,Scotland,S08000016,Borders,208
2020-04-14,Scotland,S08000017,Dumfries and Galloway,199
2020-04-14,Scotland,S08000029,Fife,397
2020-04-14,Scotland,S08000019,Forth Valley,367
2020-04-14,Scotland,S08000020,Grampian,335
2020-04-14,Scotland,S08000031,Greater Glasgow and Clyde,1575
2020-04-14,Scotland,S08000022,Highland,168
2020-04-14,Scotland,S08000032,Lanarkshire,822
2020-04-14,Scotland,S08000024,Lothian,989
2020-04-14,Scotland,S08000025,Orkney,5
2020-04-14,Scotland,S08000026,Shetland,45
2020-04-14,Scotland,S08000030,Tayside,826
2020-04-14,Scotland,S08000028,Western Isles,6
2020-04-14,Wales,W11000028,Aneurin Bevan,1655
2020-04-14,Wales,W11000023,Betsi Cadwaladr,672
2020-04-14,Wales,W11000029,Cardiff and Vale,1612
2020-04-14,Wales,W11000030,Cwm Taf,1101
2020-04-14,Wales,W11000025,Hywel Dda,488
2020-04-14,Wales,,Outside Wales,57
2020-04-14,Wales,W11000024,Powys,115
2020-04-14,Wales,W11000031,Swansea Bay,987
2020-04-14,Wales,,Unknown,60
2020-04-15,England,E09000002,Barking and Dagenham,378
2020-04-15,England,E09000003,Barnet,1054
2020-04-15,England,E08000016,Barnsley,451
2020-04-15,England,E06000022,Bath and North East Somerset,158
2020-04-15,England,E06000055,Bedford,298
2020-04-15,England,E09000004,Bexley,485
2020-04-15,England,E08000025,Birmingham,2155
2020-04-15,England,E06000008,Blackburn with Darwen,216
2020-04-15,England,E06000009,Blackpool,210
2020-04-15,England,E08000001,Bolton,540
2020-04-15,England,E06000058,"Bournemouth, Christchurch and Poole",295
2020-04-15,England,E06000036,Bracknell Forest,159
2020-04-15,England,E08000032,Bradford,521
2020-04-15,England,E09000005,Brent,1151
2020-04-15,England,E06000043,Brighton and Hove,281
2020-04-15,England,E06000023,"Bristol, City of",419
2020-04-15,England,E09000006,Bromley,863
2020-04-15,England,E10000002,Buckinghamshire,592
2020-04-15,England,E08000002,Bury,387
2020-04-15,England,E08000033,Calderdale,179
2020-04-15,England,E10000003,Cambridgeshire,499
2020-04-15,England,E09000007,Camden,490
2020-04-15,England,E06000056,Central Bedfordshire,359
2020-04-15,England,E06000049,Cheshire East,542
2020-04-15,England,E06000050,Cheshire West and Chester,525
2020-04-15,England,E06000052,Cornwall and Isles of Scilly,359
2020-04-15,England,E06000047,County Durham,854
2020-04-15,England,E08000026,Coventry,492
2020-04-15,England,E09000008,Croydon,1146
2020-04-15,England,E10000006,Cumbria,1431
2020-04-15,England,E06000005,Darlington,171
2020-04-15,England,E06000015,Derby,393
2020-04-15,England,E10000007,Derbyshire,872
2020-04-15,England,E10000008,Devon,493
2020-04-15,England,E08000017,Doncaster,280
2020-04-15,England,E06000059,Dorset,230
2020-04-15,England,E08000027,Dudley,523
2020-04-15,England,E09000009,Ealing,893
2020-04-15,England,E06000011,East Riding of Yorkshire,311
2020-04-15,England,E10000011,East Sussex,404
2020-04-15,England,E09000010,Enfield,655
2020-04-15,England,E10000012,Essex,1839
2020-04-15,England,E08000037,Gateshead,536
2020-04-15,England,E10000013,Gloucestershire,841
2020-04-15,England,E09000011,Greenwich,546
2020-04-15,England,E09000012,Hackney,542
2020-04-15,England,E06000006,Halton,245
2020-04-15,England,E09000013,Hammersmith and Fulham,446
2020-04-15,England,E10000014,Hampshire,1993
2020-04-15,England,E09000014,Haringey,483
2020-04-15,England,E09000015,Harrow,738
2020-04-15,England,E06000001,Hartlepool,107
2020-04-15,England,E09000016,Havering,529
2020-04-15,England,E06000019,"Herefordshire, County of",132
2020-04-15,England,E10000015,Hertfordshire,1766
2020-04-15,England,E09000017,Hillingdon,587
2020-04-15,England,E09000018,Hounslow,544
2020-04-15,England,E06000046,Isle of Wight,60
2020-04-15,England,E09000019,Islington,361
2020-04-15,England,E09000020,Kensington and Chelsea,394
2020-04-15,England,E10000016,Kent,2200
2020-04-15,England,E06000010,"Kingston upon Hull, City of",222
2020-04-15,England,E09000021,Kingston upon Thames,351
2020-04-15,England,E08000034,Kirklees,398
2020-04-15,England,E08000011,Knowsley,377
2020-04-15,England,E09000022,Lambeth,996
2020-04-15,England,E10000017,Lancashire,1952
2020-04-15,England,E08000035,Leeds,822
2020-04-15,England,E06000016,Leicester,447
2020-04-15,England,E10000018,Leicestershire,620
2020-04-15,England,E09000023,Lewisham,769
2020-04-15,England,E10000019,Lincolnshire,579
2020-04-15,England,E08000012,Liverpool,1080
2020-04-15,England,E06000032,Luton,466
2020-04-15,England,E08000003,Manchester,882
2020-04-15,England,E06000035,Medway,454
2020-04-15,England,E09000024,Merton,560
2020-04-15,England,E06000002,Middlesbrough,352
2020-04-15,England,E06000042,Milton Keynes,361
2020-04-15,England,E08000021,Newcastle upon Tyne,675
2020-04-15,England,E09000025,Newham,835
2020-04-15,England,E10000020,Norfolk,899
2020-04-15,England,E06000013,North Lincolnshire,167
2020-04-15,England,E06000024,North Somerset,145
2020-04-15,England,E08000022,North Tyneside,356
2020-04-15,England,E10000023,North Yorkshire,584
2020-04-15,England,E10000021,Northamptonshire,841
2020-04-15,England,E06000057,Northumberland,538
2020-04-15,England,E06000018,Nottingham,350
2020-04-15,England,E10000024,Nottinghamshire,816
2020-04-15,England,E08000004,Oldham,550
2020-04-15,England,E10000025,Oxfordshire,1127
2020-04-15,England,E06000031,Peterborough,128
2020-04-15,England,E06000026,Plymouth,189
2020-04-15,England,E06000044,Portsmouth,217
2020-04-15,England,E06000038,Reading,318
2020-04-15,England,E09000026,Redbridge,575
2020-04-15,England,E06000003,Redcar and Cleveland,206
2020-04-15,England,E09000027,Richmond upon Thames,313
2020-04-15,England,E08000005,Rochdale,413
2020-04-15,England,E08000018,Rotherham,471
2020-04-15,England,E08000006,Salford,525
2020-04-15,England,E08000028,Sandwell,697
2020-04-15,England,E08000014,Sefton,619
2020-04-15,England,E08000019,Sheffield,1585
2020-04-15,England,E06000051,Shropshire,303
2020-04-15,England,E06000039,Slough,298
2020-04-15,England,E08000029,Solihull,417
2020-04-15,England,E10000027,Somerset,283
2020-04-15,England,E06000025,South Gloucestershire,249
2020-04-15,England,E08000023,South Tyneside,304
2020-04-15,England,E06000045,Southampton,310
2020-04-15,England,E06000033,Southend-on-Sea,251
2020-04-15,England,E09000028,Southwark,1050
2020-04-15,England,E08000013,St. Helens,450
2020-04-15,England,E10000028,Staffordshire,1135
2020-04-15,England,E08000007,Stockport,599
2020-04-15,England,E06000004,Stockton-on-Tees,255
2020-04-15,England,E06000021,Stoke-on-Trent,254
2020-04-15,England,E10000029,Suffolk,604
2020-04-15,England,E08000024,Sunderland,819
2020-04-15,England,E10000030,Surrey,1960
2020-04-15,England,E09000029,Sutton,562
2020-04-15,England,E06000030,Swindon,240
2020-04-15,England,E08000008,Tameside,353
2020-04-15,England,E06000020,Telford and Wrekin,151
2020-04-15,England,E06000034,Thurrock,218
2020-04-15,England,E06000027,Torbay,110
2020-04-15,England,E09000030,Tower Hamlets,536
2020-04-15,England,E08000009,Trafford,447
2020-04-15,England,E08000036,Wakefield,383
2020-04-15,England,E08000030,Walsall,650
2020-04-15,England,E09000031,Waltham Forest,619
2020-04-15,England,E09000032,Wandsworth,813
2020-04-15,England,E06000007,Warrington,417
2020-04-15,England,E10000031,Warwickshire,793
2020-04-15,England,E06000037,West Berkshire,207
2020-04-15,England,E10000032,West Sussex,788
2020-04-15,England,E09000033,Westminster,544
2020-04-15,England,E08000010,Wigan,500
2020-04-15,England,E06000054,Wiltshire,301
2020-04-15,England,E06000040,Windsor and Maidenhead,185
2020-04-15,England,E08000015,Wirral,734
2020-04-15,England,E06000041,Wokingham,238
2020-04-15,England,E08000031,Wolverhampton,530
2020-04-15,England,E10000034,Worcestershire,829
2020-04-15,England,E06000014,York,160
2020-04-15,Northern Ireland,N09000001,Antrim and Newtownabbey,149
2020-04-15,Northern Ireland,N09000011,North Down and Ards,154
2020-04-15,Northern Ireland,N09000002,"Armagh, Banbridge and Craigavon",220
2020-04-15,Northern Ireland,N09000003,Belfast,649
2020-04-15,Northern Ireland,N09000004,Causeway Coast and Glens,98
2020-04-15,Northern Ireland,N09000005,Derry and Strabane,133
2020-04-15,Northern Ireland,N09000006,Fermanagh and Omagh,61
2020-04-15,Northern Ireland,N09000007,Lisburn and Castlereagh,221
2020-04-15,Northern Ireland,N09000008,Mid and East Antrim,136
2020-04-15,Northern Ireland,N09000009,Mid Ulster,106
2020-04-15,Northern Ireland,N09000010,"Newry, Mourne and Down",127
2020-04-15,Northern Ireland,,Unknown,34
2020-04-15,Scotland,S08000015,Ayrshire and Arran,457
2020-04-15,Scotland,S08000016,Borders,215
2020-04-15,Scotland,S08000017,Dumfries and Galloway,207
2020-04-15,Scotland,S08000029,Fife,424
2020-04-15,Scotland,S08000019,Forth Valley,380
2020-04-15,Scotland,S08000020,Grampian,357
2020-04-15,Scotland,S08000031,Greater Glasgow and Clyde,1661
2020-04-15,Scotland,S08000022,Highland,180
2020-04-15,Scotland,S08000032,Lanarkshire,873
2020-04-15,Scotland,S08000024,Lothian,1040
2020-04-15,Scotland,S08000025,Orkney,5
2020-04-15,Scotland,S08000026,Shetland,45
2020-04-15,Scotland,S08000030,Tayside,898
2020-04-15,Scotland,S08000028,Western Isles,6
2020-04-15,Wales,W11000028,Aneurin Bevan,1704
2020-04-15,Wales,W11000023,Betsi Cadwaladr,727
2020-04-15,Wales,W11000029,Cardiff and Vale,1675
2020-04-15,Wales,W11000030,Cwm Taf,1184
2020-04-15,Wales,W11000025,Hywel Dda,514
2020-04-15,Wales,,Outside Wales,60
2020-04-15,Wales,W11000024,Powys,121
2020-04-15,Wales,W11000031,Swansea Bay,1059
2020-04-15,Wales,,Unknown,63
2020-04-16,England,E09000002,Barking and Dagenham,388
2020-04-16,England,E09000003,Barnet,1067
2020-04-16,England,E08000016,Barnsley,460
2020-04-16,England,E06000022,Bath and North East Somerset,162
2020-04-16,England,E06000055,Bedford,317
2020-04-16,England,E09000004,Bexley,506
2020-04-16,England,E08000025,Birmingham,2236
2020-04-16,England,E06000008,Blackburn with Darwen,227
2020-04-16,England,E06000009,Blackpool,226
2020-04-16,England,E08000001,Bolton,563
2020-04-16,England,E06000058,"Bournemouth, Christchurch and Poole",321
2020-04-16,England,E06000036,Bracknell Forest,164
2020-04-16,England,E08000032,Bradford,537
2020-04-16,England,E09000005,Brent,1185
2020-04-16,England,E06000043,Brighton and Hove,292
2020-04-16,England,E06000023,"Bristol, City of",446
2020-04-16,England,E09000006,Bromley,888
2020-04-16,England,E10000002,Buckinghamshire,620
2020-04-16,England,E08000002,Bury,402
2020-04-16,England,E08000033,Calderdale,184
2020-04-16,England,E10000003,Cambridgeshire,529
2020-04-16,England,E09000007,Camden,500
2020-04-16,England,E06000056,Central Bedfordshire,366
2020-04-16,England,E06000049,Cheshire East,575
2020-04-16,England,E06000050,Cheshire West and Chester,545
2020-04-16,England,E06000052,Cornwall and Isles of Scilly,384
2020-04-16,England,E06000047,County Durham,892
2020-04-16,England,E08000026,Coventry,508
2020-04-16,England,E09000008,Croydon,1177
2020-04-16,England,E10000006,Cumbria,1468
2020-04-16,England,E06000005,Darlington,177
2020-04-16,England,E06000015,Derby,397
2020-04-16,England,E10000007,Derbyshire,900
2020-04-16,England,E10000008,Devon,513
2020-04-16,England,E08000017,Doncaster,301
2020-04-16,England,E06000059,Dorset,234
2020-04-16,England,E08000027,Dudley,559
2020-04-16,England,E09000009,Ealing,909
2020-04-16,England,E06000011,East Riding of Yorkshire,332
2020-04-16,England,E10000011,East Sussex,418
2020-04-16,England,E09000010,Enfield,673
2020-04-16,England,E10000012,Essex,1892
2020-04-16,England,E08000037,Gateshead,550
2020-04-16,England,E10000013,Gloucestershire,898
2020-04-16,England,E09000011,Greenwich,555
2020-04-16,England,E09000012,Hackney,548
2020-04-16,England,E06000006,Halton,255
2020-04-16,England,E09000013,Hammersmith and Fulham,471
2020-04-16,England,E10000014,Hampshire,2069
2020-04-16,England,E09000014,Haringey,487
2020-04-16,England,E09000015,Harrow,754
2020-04-16,England,E06000001,Hartlepool,112
2020-04-16,England,E09000016,Havering,548
2020-04-16,England,E06000019,"Herefordshire, County of",137
2020-04-16,England,E10000015,Hertfordshire,1823
2020-04-16,England,E09000017,Hillingdon,601
2020-04-16,England,E09000018,Hounslow,554
2020-04-16,England,E06000046,Isle of Wight,68
2020-04-16,England,E09000019,Islington,367
2020-04-16,England,E09000020,Kensington and Chelsea,403
2020-04-16,England,E10000016,Kent,2367
2020-04-16,England,E06000010,"Kingston upon Hull, City of",232
2020-04-16,England,E09000021,Kingston upon Thames,370
2020-04-16,England,E08000034,Kirklees,417
2020-04-16,England,E08000011,Knowsley,397
2020-04-16,England,E09000022,Lambeth,1014
2020-04-16,England,E10000017,Lancashire,2040
2020-04-16,England,E08000035,Leeds,873
2020-04-16,England,E06000016,Leicester,457
2020-04-16,England,E10000018,Leicestershire,666
2020-04-16,England,E09000023,Lewisham,784
2020-04-16,England,E10000019,Lincolnshire,614
2020-04-16,England,E08000012,Liverpool,1124
2020-04-16,England,E06000032,Luton,470
2020-04-16,England,E08000003,Manchester,897
2020-04-16,England,E06000035,Medway,470
2020-04-16,England,E09000024,Merton,574
2020-04-16,England,E06000002,Middlesbrough,364
2020-04-16,England,E06000042,Milton Keynes,377
2020-04-16,England,E08000021,Newcastle upon Tyne,696
2020-04-16,England,E09000025,Newham,848
2020-04-16,England,E10000020,Norfolk,946
2020-04-16,England,E06000012,North East Lincolnshire,91
2020-04-16,England,E06000013,North Lincolnshire,179
2020-04-16,England,E06000024,North Somerset,148
2020-04-16,England,E08000022,North Tyneside,366
2020-04-16,England,E10000023,North Yorkshire,608
2020-04-16,England,E10000021,Northamptonshire,868
2020-04-16,England,E06000057,Northumberland,555
2020-04-16,England,E06000018,Nottingham,365
2020-04-16,England,E10000024,Nottinghamshire,851
2020-04-16,England,E08000004,Oldham,576
2020-04-16,England,E10000025,Oxfordshire,1175
2020-04-16,England,E06000031,Peterborough,140
2020-04-16,England,E06000026,Plymouth,193
